prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Cameron and Charlie are in the kitchen. Cameron is cooking. Charlie is next to plant, clean fork, dirty fork, book, lamp. Cameron asks Charlie to hand them the fork.",Cameron and Charlie,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, plant).
object(obj2).
property(obj2, clean).
property(obj2, fork).
object(obj3).
property(obj3, dirty).
property(obj3, fork).
object(obj4).
property(obj4, book).
object(obj5).
property(obj5, lamp).
referring_expression(the_fork).",the fork,object2,clean fork
"Cameron and Charlie are in the banquet hall. Cameron is cooking. Charlie is next to dirty fork, document, clean fork, paper clip, used fork, stapler. Cameron asks Charlie to hand them the fork.",Cameron and Charlie,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, document).
object(obj3).
property(obj3, clean).
property(obj3, fork).
object(obj4).
property(obj4, paper).
property(obj4, clip).
object(obj5).
property(obj5, used).
property(obj5, fork).
object(obj6).
property(obj6, stapler).
referring_expression(the_fork).",the fork,object3,clean fork
"Alex and Bailey are in the restaurant. Alex is cooking. Bailey is next to used spoon, greasy spoon, stapler, dirty spoon, paper clip, document, clean spoon. Alex asks Bailey to hand them the spoon.",Alex and Bailey,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, used).
property(obj1, spoon).
object(obj2).
property(obj2, greasy).
property(obj2, spoon).
object(obj3).
property(obj3, stapler).
object(obj4).
property(obj4, dirty).
property(obj4, spoon).
object(obj5).
property(obj5, paper).
property(obj5, clip).
object(obj6).
property(obj6, document).
object(obj7).
property(obj7, clean).
property(obj7, spoon).
referring_expression(the_spoon).",the spoon,object7,clean spoon
"Casey and Skyler are in the garden. Casey is cooking. Skyler is next to lamp, used spoon, plant, book, dirty spoon, clean spoon. Casey asks Skyler to hand them the spoon.",Casey and Skyler,garden,cooking,"setting(garden).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, lamp).
object(obj2).
property(obj2, used).
property(obj2, spoon).
object(obj3).
property(obj3, plant).
object(obj4).
property(obj4, book).
object(obj5).
property(obj5, dirty).
property(obj5, spoon).
object(obj6).
property(obj6, clean).
property(obj6, spoon).
referring_expression(the_spoon).",the spoon,object6,clean spoon
"Jordan and Taylor are in the garden. Jordan is cooking. Taylor is next to clean bowl, used bowl, apple, bread, banana, dirty bowl. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,garden,cooking,"setting(garden).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, bowl).
object(obj2).
property(obj2, used).
property(obj2, bowl).
object(obj3).
property(obj3, apple).
object(obj4).
property(obj4, bread).
object(obj5).
property(obj5, banana).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object1,clean bowl
"Alex and Bailey are in the banquet hall. Alex is cooking. Bailey is next to clean plate, magazine, dirty plate, remote control, throw pillow. Alex asks Bailey to hand them the plate.",Alex and Bailey,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, clean).
property(obj1, plate).
object(obj2).
property(obj2, magazine).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, remote).
property(obj4, control).
object(obj5).
property(obj5, throw).
property(obj5, pillow).
referring_expression(the_plate).",the plate,object1,clean plate
"Morgan and Riley are in the kitchen. Morgan is cooking. Riley is next to paint can, used bowl, sandpaper, dirty bowl, paintbrush, clean bowl. Morgan asks Riley to hand them the bowl.",Morgan and Riley,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, paint).
property(obj1, can).
object(obj2).
property(obj2, used).
property(obj2, bowl).
object(obj3).
property(obj3, sandpaper).
object(obj4).
property(obj4, dirty).
property(obj4, bowl).
object(obj5).
property(obj5, paintbrush).
object(obj6).
property(obj6, clean).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object6,clean bowl
"Alex and Bailey are in the living room. Alex is cooking. Bailey is next to clean bowl, remote control, magazine, throw pillow, dirty bowl. Alex asks Bailey to hand them the bowl.",Alex and Bailey,living room,cooking,"setting(living_room).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, clean).
property(obj1, bowl).
object(obj2).
property(obj2, remote).
property(obj2, control).
object(obj3).
property(obj3, magazine).
object(obj4).
property(obj4, throw).
property(obj4, pillow).
object(obj5).
property(obj5, dirty).
property(obj5, bowl).
referring_expression(the_bowl).",the bowl,object1,clean bowl
"Cameron and Charlie are in the kitchen. Cameron is cooking. Charlie is next to lamp, clean bowl, book, dirty bowl, used bowl, plant. Cameron asks Charlie to hand them the bowl.",Cameron and Charlie,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, lamp).
object(obj2).
property(obj2, clean).
property(obj2, bowl).
object(obj3).
property(obj3, book).
object(obj4).
property(obj4, dirty).
property(obj4, bowl).
object(obj5).
property(obj5, used).
property(obj5, bowl).
object(obj6).
property(obj6, plant).
referring_expression(the_bowl).",the bowl,object2,clean bowl
"Jordan and Taylor are in the garden. Jordan is cooking. Taylor is next to used cup, dirty pan, greasy cup, grater, rolling pin, clean cup, dirty cup. Jordan asks Taylor to hand them the cup.",Jordan and Taylor,garden,cooking,"setting(garden).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, used).
property(obj1, cup).
object(obj2).
property(obj2, dirty).
property(obj2, pan).
object(obj3).
property(obj3, greasy).
property(obj3, cup).
object(obj4).
property(obj4, grater).
object(obj5).
property(obj5, rolling).
property(obj5, pin).
object(obj6).
property(obj6, clean).
property(obj6, cup).
object(obj7).
property(obj7, dirty).
property(obj7, cup).
referring_expression(the_cup).",the cup,object6,clean cup
"Morgan and Riley are in the banquet hall. Morgan is cooking. Riley is next to water bottle, clean bowl, cookie, dirty bowl, greasy bowl, snack bar. Morgan asks Riley to hand them the bowl.",Morgan and Riley,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, water).
property(obj1, bottle).
object(obj2).
property(obj2, clean).
property(obj2, bowl).
object(obj3).
property(obj3, cookie).
object(obj4).
property(obj4, dirty).
property(obj4, bowl).
object(obj5).
property(obj5, greasy).
property(obj5, bowl).
object(obj6).
property(obj6, snack).
property(obj6, bar).
referring_expression(the_bowl).",the bowl,object2,clean bowl
"Cameron and Charlie are in the restaurant. Cameron is cooking. Charlie is next to used plate, greasy plate, bottle opener, flashlight, dirty plate, clean plate, pair of scissors. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, used).
property(obj1, plate).
object(obj2).
property(obj2, greasy).
property(obj2, plate).
object(obj3).
property(obj3, bottle).
property(obj3, opener).
object(obj4).
property(obj4, flashlight).
object(obj5).
property(obj5, dirty).
property(obj5, plate).
object(obj6).
property(obj6, clean).
property(obj6, plate).
object(obj7).
property(obj7, pair).
property(obj7, of).
property(obj7, scissors).
referring_expression(the_plate).",the plate,object6,clean plate
"Alex and Bailey are in the banquet hall. Alex is cooking. Bailey is next to dirty fork, notebook, clean fork, calculator, pen. Alex asks Bailey to hand them the fork.",Alex and Bailey,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, notebook).
object(obj3).
property(obj3, clean).
property(obj3, fork).
object(obj4).
property(obj4, calculator).
object(obj5).
property(obj5, pen).
referring_expression(the_fork).",the fork,object3,clean fork
"Alex and Bailey are in the living room. Alex is cooking. Bailey is next to clean fork, whisk, ladle, dirty fork, spatula, used fork. Alex asks Bailey to hand them the fork.",Alex and Bailey,living room,cooking,"setting(living_room).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, clean).
property(obj1, fork).
object(obj2).
property(obj2, whisk).
object(obj3).
property(obj3, ladle).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, spatula).
object(obj6).
property(obj6, used).
property(obj6, fork).
referring_expression(the_fork).",the fork,object1,clean fork
"Cameron and Charlie are in the garden. Cameron is cooking. Charlie is next to clean mug, dirty mug, empty spray bottle, dustpan, greasy mug, broom. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,garden,cooking,"setting(garden).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, clean).
property(obj1, mug).
object(obj2).
property(obj2, dirty).
property(obj2, mug).
object(obj3).
property(obj3, empty).
property(obj3, spray).
property(obj3, bottle).
object(obj4).
property(obj4, dustpan).
object(obj5).
property(obj5, greasy).
property(obj5, mug).
object(obj6).
property(obj6, broom).
referring_expression(the_mug).",the mug,object1,clean mug
"Cameron and Charlie are in the garden. Cameron is cooking. Charlie is next to magazine, throw pillow, clean mug, used mug, remote control, greasy mug, dirty mug. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,garden,cooking,"setting(garden).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, magazine).
object(obj2).
property(obj2, throw).
property(obj2, pillow).
object(obj3).
property(obj3, clean).
property(obj3, mug).
object(obj4).
property(obj4, used).
property(obj4, mug).
object(obj5).
property(obj5, remote).
property(obj5, control).
object(obj6).
property(obj6, greasy).
property(obj6, mug).
object(obj7).
property(obj7, dirty).
property(obj7, mug).
referring_expression(the_mug).",the mug,object3,clean mug
"Casey and Skyler are in the garden. Casey is cooking. Skyler is next to clean bowl, pen, greasy bowl, dirty bowl, calculator, notebook. Casey asks Skyler to hand them the bowl.",Casey and Skyler,garden,cooking,"setting(garden).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, clean).
property(obj1, bowl).
object(obj2).
property(obj2, pen).
object(obj3).
property(obj3, greasy).
property(obj3, bowl).
object(obj4).
property(obj4, dirty).
property(obj4, bowl).
object(obj5).
property(obj5, calculator).
object(obj6).
property(obj6, notebook).
referring_expression(the_bowl).",the bowl,object1,clean bowl
"Morgan and Riley are in the banquet hall. Morgan is cooking. Riley is next to dirty spoon, paintbrush, sandpaper, paint can, used spoon, clean spoon. Morgan asks Riley to hand them the spoon.",Morgan and Riley,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, spoon).
object(obj2).
property(obj2, paintbrush).
object(obj3).
property(obj3, sandpaper).
object(obj4).
property(obj4, paint).
property(obj4, can).
object(obj5).
property(obj5, used).
property(obj5, spoon).
object(obj6).
property(obj6, clean).
property(obj6, spoon).
referring_expression(the_spoon).",the spoon,object6,clean spoon
"Alex and Bailey are in the living room. Alex is cooking. Bailey is next to banana, dirty spoon, apple, clean spoon, used spoon, bread. Alex asks Bailey to hand them the spoon.",Alex and Bailey,living room,cooking,"setting(living_room).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, banana).
object(obj2).
property(obj2, dirty).
property(obj2, spoon).
object(obj3).
property(obj3, apple).
object(obj4).
property(obj4, clean).
property(obj4, spoon).
object(obj5).
property(obj5, used).
property(obj5, spoon).
object(obj6).
property(obj6, bread).
referring_expression(the_spoon).",the spoon,object4,clean spoon
"Alex and Bailey are in the dining room. Alex is cooking. Bailey is next to used fork, empty spray bottle, dirty fork, broom, dustpan, clean fork. Alex asks Bailey to hand them the fork.",Alex and Bailey,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, used).
property(obj1, fork).
object(obj2).
property(obj2, empty).
property(obj2, spray).
property(obj2, bottle).
object(obj3).
property(obj3, dirty).
property(obj3, fork).
object(obj4).
property(obj4, broom).
object(obj5).
property(obj5, dustpan).
object(obj6).
property(obj6, clean).
property(obj6, fork).
referring_expression(the_fork).",the fork,object6,clean fork
"Alex and Bailey are in the banquet hall. Alex is cooking. Bailey is next to lamp, dirty bowl, book, clean bowl, plant. Alex asks Bailey to hand them the bowl.",Alex and Bailey,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, lamp).
object(obj2).
property(obj2, dirty).
property(obj2, bowl).
object(obj3).
property(obj3, book).
object(obj4).
property(obj4, clean).
property(obj4, bowl).
object(obj5).
property(obj5, plant).
referring_expression(the_bowl).",the bowl,object4,clean bowl
"Casey and Skyler are in the banquet hall. Casey is cooking. Skyler is next to lamp, clean mug, used mug, dirty mug, book, greasy mug, plant. Casey asks Skyler to hand them the mug.",Casey and Skyler,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, lamp).
object(obj2).
property(obj2, clean).
property(obj2, mug).
object(obj3).
property(obj3, used).
property(obj3, mug).
object(obj4).
property(obj4, dirty).
property(obj4, mug).
object(obj5).
property(obj5, book).
object(obj6).
property(obj6, greasy).
property(obj6, mug).
object(obj7).
property(obj7, plant).
referring_expression(the_mug).",the mug,object2,clean mug
"Cameron and Charlie are in the living room. Cameron is cooking. Charlie is next to banana, dirty spoon, apple, clean spoon, bread. Cameron asks Charlie to hand them the spoon.",Cameron and Charlie,living room,cooking,"setting(living_room).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, banana).
object(obj2).
property(obj2, dirty).
property(obj2, spoon).
object(obj3).
property(obj3, apple).
object(obj4).
property(obj4, clean).
property(obj4, spoon).
object(obj5).
property(obj5, bread).
referring_expression(the_spoon).",the spoon,object4,clean spoon
"Morgan and Riley are in the kitchen. Morgan is cooking. Riley is next to clean fork, apple, used fork, greasy fork, dirty fork, banana, bread. Morgan asks Riley to hand them the fork.",Morgan and Riley,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, clean).
property(obj1, fork).
object(obj2).
property(obj2, apple).
object(obj3).
property(obj3, used).
property(obj3, fork).
object(obj4).
property(obj4, greasy).
property(obj4, fork).
object(obj5).
property(obj5, dirty).
property(obj5, fork).
object(obj6).
property(obj6, banana).
object(obj7).
property(obj7, bread).
referring_expression(the_fork).",the fork,object1,clean fork
"Casey and Skyler are in the banquet hall. Casey is cooking. Skyler is next to hammer, greasy cup, dirty cup, screwdriver, used cup, wrench, clean cup. Casey asks Skyler to hand them the cup.",Casey and Skyler,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, hammer).
object(obj2).
property(obj2, greasy).
property(obj2, cup).
object(obj3).
property(obj3, dirty).
property(obj3, cup).
object(obj4).
property(obj4, screwdriver).
object(obj5).
property(obj5, used).
property(obj5, cup).
object(obj6).
property(obj6, wrench).
object(obj7).
property(obj7, clean).
property(obj7, cup).
referring_expression(the_cup).",the cup,object7,clean cup
"Cameron and Charlie are in the garden. Cameron is cooking. Charlie is next to flashlight, greasy fork, pair of scissors, dirty fork, clean fork, used fork, bottle opener. Cameron asks Charlie to hand them the fork.",Cameron and Charlie,garden,cooking,"setting(garden).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, flashlight).
object(obj2).
property(obj2, greasy).
property(obj2, fork).
object(obj3).
property(obj3, pair).
property(obj3, of).
property(obj3, scissors).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, clean).
property(obj5, fork).
object(obj6).
property(obj6, used).
property(obj6, fork).
object(obj7).
property(obj7, bottle).
property(obj7, opener).
referring_expression(the_fork).",the fork,object5,clean fork
"Alex and Bailey are in the dining room. Alex is cooking. Bailey is next to dirty plate, clean plate, used plate, grater, dirty pan, rolling pin, greasy plate. Alex asks Bailey to hand them the plate.",Alex and Bailey,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty).
property(obj1, plate).
object(obj2).
property(obj2, clean).
property(obj2, plate).
object(obj3).
property(obj3, used).
property(obj3, plate).
object(obj4).
property(obj4, grater).
object(obj5).
property(obj5, dirty).
property(obj5, pan).
object(obj6).
property(obj6, rolling).
property(obj6, pin).
object(obj7).
property(obj7, greasy).
property(obj7, plate).
referring_expression(the_plate).",the plate,object2,clean plate
"Casey and Skyler are in the dining room. Casey is cooking. Skyler is next to dirty fork, flashlight, pair of scissors, clean fork, bottle opener. Casey asks Skyler to hand them the fork.",Casey and Skyler,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, flashlight).
object(obj3).
property(obj3, pair).
property(obj3, of).
property(obj3, scissors).
object(obj4).
property(obj4, clean).
property(obj4, fork).
object(obj5).
property(obj5, bottle).
property(obj5, opener).
referring_expression(the_fork).",the fork,object4,clean fork
"Casey and Skyler are in the garden. Casey is cooking. Skyler is next to bread, dirty mug, apple, banana, clean mug. Casey asks Skyler to hand them the mug.",Casey and Skyler,garden,cooking,"setting(garden).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, bread).
object(obj2).
property(obj2, dirty).
property(obj2, mug).
object(obj3).
property(obj3, apple).
object(obj4).
property(obj4, banana).
object(obj5).
property(obj5, clean).
property(obj5, mug).
referring_expression(the_mug).",the mug,object5,clean mug
"Morgan and Riley are in the restaurant. Morgan is cooking. Riley is next to used fork, grater, clean fork, dirty pan, rolling pin, greasy fork, dirty fork. Morgan asks Riley to hand them the fork.",Morgan and Riley,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, used).
property(obj1, fork).
object(obj2).
property(obj2, grater).
object(obj3).
property(obj3, clean).
property(obj3, fork).
object(obj4).
property(obj4, dirty).
property(obj4, pan).
object(obj5).
property(obj5, rolling).
property(obj5, pin).
object(obj6).
property(obj6, greasy).
property(obj6, fork).
object(obj7).
property(obj7, dirty).
property(obj7, fork).
referring_expression(the_fork).",the fork,object3,clean fork
"Morgan and Riley are in the living room. Morgan is cooking. Riley is next to dirty spoon, grater, rolling pin, clean spoon, dirty pan. Morgan asks Riley to hand them the spoon.",Morgan and Riley,living room,cooking,"setting(living_room).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, spoon).
object(obj2).
property(obj2, grater).
object(obj3).
property(obj3, rolling).
property(obj3, pin).
object(obj4).
property(obj4, clean).
property(obj4, spoon).
object(obj5).
property(obj5, dirty).
property(obj5, pan).
referring_expression(the_spoon).",the spoon,object4,clean spoon
"Alex and Bailey are in the dining room. Alex is cooking. Bailey is next to pen, clean mug, notebook, dirty mug, calculator. Alex asks Bailey to hand them the mug.",Alex and Bailey,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, pen).
object(obj2).
property(obj2, clean).
property(obj2, mug).
object(obj3).
property(obj3, notebook).
object(obj4).
property(obj4, dirty).
property(obj4, mug).
object(obj5).
property(obj5, calculator).
referring_expression(the_mug).",the mug,object2,clean mug
"Morgan and Riley are in the banquet hall. Morgan is cooking. Riley is next to used plate, magazine, throw pillow, greasy plate, remote control, dirty plate, clean plate. Morgan asks Riley to hand them the plate.",Morgan and Riley,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, used).
property(obj1, plate).
object(obj2).
property(obj2, magazine).
object(obj3).
property(obj3, throw).
property(obj3, pillow).
object(obj4).
property(obj4, greasy).
property(obj4, plate).
object(obj5).
property(obj5, remote).
property(obj5, control).
object(obj6).
property(obj6, dirty).
property(obj6, plate).
object(obj7).
property(obj7, clean).
property(obj7, plate).
referring_expression(the_plate).",the plate,object7,clean plate
"Morgan and Riley are in the garden. Morgan is cooking. Riley is next to paintbrush, clean cup, dirty cup, sandpaper, paint can. Morgan asks Riley to hand them the cup.",Morgan and Riley,garden,cooking,"setting(garden).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, paintbrush).
object(obj2).
property(obj2, clean).
property(obj2, cup).
object(obj3).
property(obj3, dirty).
property(obj3, cup).
object(obj4).
property(obj4, sandpaper).
object(obj5).
property(obj5, paint).
property(obj5, can).
referring_expression(the_cup).",the cup,object2,clean cup
"Casey and Skyler are in the kitchen. Casey is cooking. Skyler is next to pen, used spoon, calculator, clean spoon, notebook, dirty spoon, greasy spoon. Casey asks Skyler to hand them the spoon.",Casey and Skyler,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, pen).
object(obj2).
property(obj2, used).
property(obj2, spoon).
object(obj3).
property(obj3, calculator).
object(obj4).
property(obj4, clean).
property(obj4, spoon).
object(obj5).
property(obj5, notebook).
object(obj6).
property(obj6, dirty).
property(obj6, spoon).
object(obj7).
property(obj7, greasy).
property(obj7, spoon).
referring_expression(the_spoon).",the spoon,object4,clean spoon
"Alex and Bailey are in the dining room. Alex is cooking. Bailey is next to used plate, flashlight, dirty plate, clean plate, pair of scissors, bottle opener. Alex asks Bailey to hand them the plate.",Alex and Bailey,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, used).
property(obj1, plate).
object(obj2).
property(obj2, flashlight).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, clean).
property(obj4, plate).
object(obj5).
property(obj5, pair).
property(obj5, of).
property(obj5, scissors).
object(obj6).
property(obj6, bottle).
property(obj6, opener).
referring_expression(the_plate).",the plate,object4,clean plate
"Cameron and Charlie are in the dining room. Cameron is cooking. Charlie is next to clean plate, paper clip, dirty plate, stapler, used plate, document. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, clean).
property(obj1, plate).
object(obj2).
property(obj2, paper).
property(obj2, clip).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, stapler).
object(obj5).
property(obj5, used).
property(obj5, plate).
object(obj6).
property(obj6, document).
referring_expression(the_plate).",the plate,object1,clean plate
"Morgan and Riley are in the restaurant. Morgan is cooking. Riley is next to whisk, used mug, ladle, spatula, dirty mug, clean mug. Morgan asks Riley to hand them the mug.",Morgan and Riley,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, whisk).
object(obj2).
property(obj2, used).
property(obj2, mug).
object(obj3).
property(obj3, ladle).
object(obj4).
property(obj4, spatula).
object(obj5).
property(obj5, dirty).
property(obj5, mug).
object(obj6).
property(obj6, clean).
property(obj6, mug).
referring_expression(the_mug).",the mug,object6,clean mug
"Morgan and Riley are in the kitchen. Morgan is cooking. Riley is next to rolling pin, grater, clean plate, dirty pan, dirty plate. Morgan asks Riley to hand them the plate.",Morgan and Riley,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, rolling).
property(obj1, pin).
object(obj2).
property(obj2, grater).
object(obj3).
property(obj3, clean).
property(obj3, plate).
object(obj4).
property(obj4, dirty).
property(obj4, pan).
object(obj5).
property(obj5, dirty).
property(obj5, plate).
referring_expression(the_plate).",the plate,object3,clean plate
"Alex and Bailey are in the kitchen. Alex is cooking. Bailey is next to clean fork, bread, apple, dirty fork, banana, used fork. Alex asks Bailey to hand them the fork.",Alex and Bailey,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, clean).
property(obj1, fork).
object(obj2).
property(obj2, bread).
object(obj3).
property(obj3, apple).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, banana).
object(obj6).
property(obj6, used).
property(obj6, fork).
referring_expression(the_fork).",the fork,object1,clean fork
"Morgan and Riley are in the restaurant. Morgan is cooking. Riley is next to apple, banana, bread, dirty spoon, greasy spoon, clean spoon. Morgan asks Riley to hand them the spoon.",Morgan and Riley,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, apple).
object(obj2).
property(obj2, banana).
object(obj3).
property(obj3, bread).
object(obj4).
property(obj4, dirty).
property(obj4, spoon).
object(obj5).
property(obj5, greasy).
property(obj5, spoon).
object(obj6).
property(obj6, clean).
property(obj6, spoon).
referring_expression(the_spoon).",the spoon,object6,clean spoon
"Jordan and Taylor are in the banquet hall. Jordan is cooking. Taylor is next to stapler, dirty mug, document, clean mug, used mug, paper clip. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, stapler).
object(obj2).
property(obj2, dirty).
property(obj2, mug).
object(obj3).
property(obj3, document).
object(obj4).
property(obj4, clean).
property(obj4, mug).
object(obj5).
property(obj5, used).
property(obj5, mug).
object(obj6).
property(obj6, paper).
property(obj6, clip).
referring_expression(the_mug).",the mug,object4,clean mug
"Casey and Skyler are in the garden. Casey is cooking. Skyler is next to cookie, clean mug, dirty mug, snack bar, water bottle. Casey asks Skyler to hand them the mug.",Casey and Skyler,garden,cooking,"setting(garden).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, cookie).
object(obj2).
property(obj2, clean).
property(obj2, mug).
object(obj3).
property(obj3, dirty).
property(obj3, mug).
object(obj4).
property(obj4, snack).
property(obj4, bar).
object(obj5).
property(obj5, water).
property(obj5, bottle).
referring_expression(the_mug).",the mug,object2,clean mug
"Casey and Skyler are in the garden. Casey is cooking. Skyler is next to dirty fork, clean fork, pair of scissors, bottle opener, flashlight. Casey asks Skyler to hand them the fork.",Casey and Skyler,garden,cooking,"setting(garden).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, clean).
property(obj2, fork).
object(obj3).
property(obj3, pair).
property(obj3, of).
property(obj3, scissors).
object(obj4).
property(obj4, bottle).
property(obj4, opener).
object(obj5).
property(obj5, flashlight).
referring_expression(the_fork).",the fork,object2,clean fork
"Alex and Bailey are in the living room. Alex is cooking. Bailey is next to spatula, used plate, ladle, dirty plate, clean plate, whisk. Alex asks Bailey to hand them the plate.",Alex and Bailey,living room,cooking,"setting(living_room).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, spatula).
object(obj2).
property(obj2, used).
property(obj2, plate).
object(obj3).
property(obj3, ladle).
object(obj4).
property(obj4, dirty).
property(obj4, plate).
object(obj5).
property(obj5, clean).
property(obj5, plate).
object(obj6).
property(obj6, whisk).
referring_expression(the_plate).",the plate,object5,clean plate
"Casey and Skyler are in the kitchen. Casey is cooking. Skyler is next to wrench, clean cup, hammer, screwdriver, dirty cup. Casey asks Skyler to hand them the cup.",Casey and Skyler,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, wrench).
object(obj2).
property(obj2, clean).
property(obj2, cup).
object(obj3).
property(obj3, hammer).
object(obj4).
property(obj4, screwdriver).
object(obj5).
property(obj5, dirty).
property(obj5, cup).
referring_expression(the_cup).",the cup,object2,clean cup
