prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Jordan and Taylor are in the dining room. Jordan is cleaning. Taylor is next to dirty fork, trash, clean napkin, clean fork, dirty spoon, used tissue, decorative fork. Jordan asks Taylor to hand them the fork.",Jordan and Taylor,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, trash).
object(obj3).
property(obj3, clean).
property(obj3, napkin).
object(obj4).
property(obj4, clean).
property(obj4, fork).
object(obj5).
property(obj5, dirty).
property(obj5, spoon).
object(obj6).
property(obj6, used).
property(obj6, tissue).
object(obj7).
property(obj7, decorative).
property(obj7, fork).
referring_expression(the_fork).",the fork,object1,dirty fork
"Jordan and Taylor are in the garden. Jordan is cleaning. Taylor is next to calculator, clean fork, dirty cup, pen, dirty fork, notebook. Jordan asks Taylor to hand them the fork.",Jordan and Taylor,garden,cleaning,"setting(garden).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, calculator).
object(obj2).
property(obj2, clean).
property(obj2, fork).
object(obj3).
property(obj3, dirty).
property(obj3, cup).
object(obj4).
property(obj4, pen).
object(obj5).
property(obj5, dirty).
property(obj5, fork).
object(obj6).
property(obj6, notebook).
referring_expression(the_fork).",the fork,object5,dirty fork
"Jordan and Taylor are in the garden. Jordan is cleaning. Taylor is next to dirty fork, decorative fork, clean fork, dirty bowl, memory card, camera, tripod. Jordan asks Taylor to hand them the fork.",Jordan and Taylor,garden,cleaning,"setting(garden).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, decorative).
property(obj2, fork).
object(obj3).
property(obj3, clean).
property(obj3, fork).
object(obj4).
property(obj4, dirty).
property(obj4, bowl).
object(obj5).
property(obj5, memory).
property(obj5, card).
object(obj6).
property(obj6, camera).
object(obj7).
property(obj7, tripod).
referring_expression(the_fork).",the fork,object1,dirty fork
"Jordan and Taylor are in the kitchen. Jordan is cleaning. Taylor is next to dirty cup, throw pillow, dirty plate, remote control, magazine, clean plate. Jordan asks Taylor to hand them the plate.",Jordan and Taylor,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, cup).
object(obj2).
property(obj2, throw).
property(obj2, pillow).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, remote).
property(obj4, control).
object(obj5).
property(obj5, magazine).
object(obj6).
property(obj6, clean).
property(obj6, plate).
referring_expression(the_plate).",the plate,object3,dirty plate
"Alex and Bailey are in the garden. Alex is cleaning. Bailey is next to banana, apple, dirty cup, old plate, dirty plate, clean plate, bread. Alex asks Bailey to hand them the plate.",Alex and Bailey,garden,cleaning,"setting(garden).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, banana).
object(obj2).
property(obj2, apple).
object(obj3).
property(obj3, dirty).
property(obj3, cup).
object(obj4).
property(obj4, old).
property(obj4, plate).
object(obj5).
property(obj5, dirty).
property(obj5, plate).
object(obj6).
property(obj6, clean).
property(obj6, plate).
object(obj7).
property(obj7, bread).
referring_expression(the_plate).",the plate,object5,dirty plate
"Casey and Skyler are in the living room. Casey is cleaning. Skyler is next to keyboard, dirty cup, clean cup, USB drive, dirty spoon, mouse. Casey asks Skyler to hand them the cup.",Casey and Skyler,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, keyboard).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, clean).
property(obj3, cup).
object(obj4).
property(obj4, USB).
property(obj4, drive).
object(obj5).
property(obj5, dirty).
property(obj5, spoon).
object(obj6).
property(obj6, mouse).
referring_expression(the_cup).",the cup,object2,dirty cup
"Alex and Bailey are in the banquet hall. Alex is cleaning. Bailey is next to clean bowl, flashlight, decorative bowl, dirty spoon, dirty bowl, pair of scissors, bottle opener. Alex asks Bailey to hand them the bowl.",Alex and Bailey,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, clean).
property(obj1, bowl).
object(obj2).
property(obj2, flashlight).
object(obj3).
property(obj3, decorative).
property(obj3, bowl).
object(obj4).
property(obj4, dirty).
property(obj4, spoon).
object(obj5).
property(obj5, dirty).
property(obj5, bowl).
object(obj6).
property(obj6, pair).
property(obj6, of).
property(obj6, scissors).
object(obj7).
property(obj7, bottle).
property(obj7, opener).
referring_expression(the_bowl).",the bowl,object5,dirty bowl
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to clean fork, decorative fork, dirty fork, candle, dirty cup, matchbox, lighter. Morgan asks Riley to hand them the fork.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, clean).
property(obj1, fork).
object(obj2).
property(obj2, decorative).
property(obj2, fork).
object(obj3).
property(obj3, dirty).
property(obj3, fork).
object(obj4).
property(obj4, candle).
object(obj5).
property(obj5, dirty).
property(obj5, cup).
object(obj6).
property(obj6, matchbox).
object(obj7).
property(obj7, lighter).
referring_expression(the_fork).",the fork,object3,dirty fork
"Alex and Bailey are in the dining room. Alex is cleaning. Bailey is next to oven mitt, dirty bowl, clean bowl, plate rack, measuring cup, dirty cup, decorative bowl. Alex asks Bailey to hand them the bowl.",Alex and Bailey,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, oven).
property(obj1, mitt).
object(obj2).
property(obj2, dirty).
property(obj2, bowl).
object(obj3).
property(obj3, clean).
property(obj3, bowl).
object(obj4).
property(obj4, plate).
property(obj4, rack).
object(obj5).
property(obj5, measuring).
property(obj5, cup).
object(obj6).
property(obj6, dirty).
property(obj6, cup).
object(obj7).
property(obj7, decorative).
property(obj7, bowl).
referring_expression(the_bowl).",the bowl,object2,dirty bowl
"Alex and Bailey are in the living room. Alex is cleaning. Bailey is next to dirty cup, stapler, document, dirty bowl, clean cup, paper clip, decorative cup. Alex asks Bailey to hand them the cup.",Alex and Bailey,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty).
property(obj1, cup).
object(obj2).
property(obj2, stapler).
object(obj3).
property(obj3, document).
object(obj4).
property(obj4, dirty).
property(obj4, bowl).
object(obj5).
property(obj5, clean).
property(obj5, cup).
object(obj6).
property(obj6, paper).
property(obj6, clip).
object(obj7).
property(obj7, decorative).
property(obj7, cup).
referring_expression(the_cup).",the cup,object1,dirty cup
"Alex and Bailey are in the restaurant. Alex is cleaning. Bailey is next to dirty spoon, oven mitt, measuring cup, decorative bowl, plate rack, dirty bowl, clean bowl. Alex asks Bailey to hand them the bowl.",Alex and Bailey,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty).
property(obj1, spoon).
object(obj2).
property(obj2, oven).
property(obj2, mitt).
object(obj3).
property(obj3, measuring).
property(obj3, cup).
object(obj4).
property(obj4, decorative).
property(obj4, bowl).
object(obj5).
property(obj5, plate).
property(obj5, rack).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
object(obj7).
property(obj7, clean).
property(obj7, bowl).
referring_expression(the_bowl).",the bowl,object6,dirty bowl
"Casey and Skyler are in the living room. Casey is cleaning. Skyler is next to dirty bowl, apple, bread, decorative bowl, dirty spoon, clean bowl, banana. Casey asks Skyler to hand them the bowl.",Casey and Skyler,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, dirty).
property(obj1, bowl).
object(obj2).
property(obj2, apple).
object(obj3).
property(obj3, bread).
object(obj4).
property(obj4, decorative).
property(obj4, bowl).
object(obj5).
property(obj5, dirty).
property(obj5, spoon).
object(obj6).
property(obj6, clean).
property(obj6, bowl).
object(obj7).
property(obj7, banana).
referring_expression(the_bowl).",the bowl,object1,dirty bowl
"Jordan and Taylor are in the living room. Jordan is cleaning. Taylor is next to dirty bowl, dirty spoon, pair of scissors, decorative spoon, flashlight, clean spoon, bottle opener. Jordan asks Taylor to hand them the spoon.",Jordan and Taylor,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, bowl).
object(obj2).
property(obj2, dirty).
property(obj2, spoon).
object(obj3).
property(obj3, pair).
property(obj3, of).
property(obj3, scissors).
object(obj4).
property(obj4, decorative).
property(obj4, spoon).
object(obj5).
property(obj5, flashlight).
object(obj6).
property(obj6, clean).
property(obj6, spoon).
object(obj7).
property(obj7, bottle).
property(obj7, opener).
referring_expression(the_spoon).",the spoon,object2,dirty spoon
"Casey and Skyler are in the banquet hall. Casey is cleaning. Skyler is next to magazine, clean mug, throw pillow, dirty cup, dirty mug, remote control. Casey asks Skyler to hand them the mug.",Casey and Skyler,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, magazine).
object(obj2).
property(obj2, clean).
property(obj2, mug).
object(obj3).
property(obj3, throw).
property(obj3, pillow).
object(obj4).
property(obj4, dirty).
property(obj4, cup).
object(obj5).
property(obj5, dirty).
property(obj5, mug).
object(obj6).
property(obj6, remote).
property(obj6, control).
referring_expression(the_mug).",the mug,object5,dirty mug
"Casey and Skyler are in the living room. Casey is cleaning. Skyler is next to dirty bowl, clean mug, remote control, magazine, decorative mug, dirty mug, throw pillow. Casey asks Skyler to hand them the mug.",Casey and Skyler,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, dirty).
property(obj1, bowl).
object(obj2).
property(obj2, clean).
property(obj2, mug).
object(obj3).
property(obj3, remote).
property(obj3, control).
object(obj4).
property(obj4, magazine).
object(obj5).
property(obj5, decorative).
property(obj5, mug).
object(obj6).
property(obj6, dirty).
property(obj6, mug).
object(obj7).
property(obj7, throw).
property(obj7, pillow).
referring_expression(the_mug).",the mug,object6,dirty mug
"Casey and Skyler are in the restaurant. Casey is cleaning. Skyler is next to dirty bowl, dirty cup, clean bowl, paintbrush, paint can, sandpaper, old bowl. Casey asks Skyler to hand them the bowl.",Casey and Skyler,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, dirty).
property(obj1, bowl).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, clean).
property(obj3, bowl).
object(obj4).
property(obj4, paintbrush).
object(obj5).
property(obj5, paint).
property(obj5, can).
object(obj6).
property(obj6, sandpaper).
object(obj7).
property(obj7, old).
property(obj7, bowl).
referring_expression(the_bowl).",the bowl,object1,dirty bowl
"Alex and Bailey are in the dining room. Alex is cleaning. Bailey is next to throw pillow, remote control, dirty fork, dirty cup, clean cup, magazine, decorative cup. Alex asks Bailey to hand them the cup.",Alex and Bailey,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, throw).
property(obj1, pillow).
object(obj2).
property(obj2, remote).
property(obj2, control).
object(obj3).
property(obj3, dirty).
property(obj3, fork).
object(obj4).
property(obj4, dirty).
property(obj4, cup).
object(obj5).
property(obj5, clean).
property(obj5, cup).
object(obj6).
property(obj6, magazine).
object(obj7).
property(obj7, decorative).
property(obj7, cup).
referring_expression(the_cup).",the cup,object4,dirty cup
"Jordan and Taylor are in the garden. Jordan is cleaning. Taylor is next to wrench, dirty cup, clean spoon, dirty spoon, hammer, screwdriver. Jordan asks Taylor to hand them the spoon.",Jordan and Taylor,garden,cleaning,"setting(garden).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, wrench).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, clean).
property(obj3, spoon).
object(obj4).
property(obj4, dirty).
property(obj4, spoon).
object(obj5).
property(obj5, hammer).
object(obj6).
property(obj6, screwdriver).
referring_expression(the_spoon).",the spoon,object4,dirty spoon
"Cameron and Charlie are in the garden. Cameron is cleaning. Charlie is next to sock, decorative spoon, shoe, dirty spoon, clean spoon, backpack, dirty cup. Cameron asks Charlie to hand them the spoon.",Cameron and Charlie,garden,cleaning,"setting(garden).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, sock).
object(obj2).
property(obj2, decorative).
property(obj2, spoon).
object(obj3).
property(obj3, shoe).
object(obj4).
property(obj4, dirty).
property(obj4, spoon).
object(obj5).
property(obj5, clean).
property(obj5, spoon).
object(obj6).
property(obj6, backpack).
object(obj7).
property(obj7, dirty).
property(obj7, cup).
referring_expression(the_spoon).",the spoon,object4,dirty spoon
"Alex and Bailey are in the garden. Alex is cleaning. Bailey is next to clean mug, decorative mug, dirty cup, magazine, remote control, dirty mug, throw pillow, old mug. Alex asks Bailey to hand them the mug.",Alex and Bailey,garden,cleaning,"setting(garden).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, clean).
property(obj1, mug).
object(obj2).
property(obj2, decorative).
property(obj2, mug).
object(obj3).
property(obj3, dirty).
property(obj3, cup).
object(obj4).
property(obj4, magazine).
object(obj5).
property(obj5, remote).
property(obj5, control).
object(obj6).
property(obj6, dirty).
property(obj6, mug).
object(obj7).
property(obj7, throw).
property(obj7, pillow).
object(obj8).
property(obj8, old).
property(obj8, mug).
referring_expression(the_mug).",the mug,object6,dirty mug
"Morgan and Riley are in the living room. Morgan is cleaning. Riley is next to old cup, clean cup, clean napkin, trash, used tissue, dirty cup, dirty spoon, decorative cup. Morgan asks Riley to hand them the cup.",Morgan and Riley,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, old).
property(obj1, cup).
object(obj2).
property(obj2, clean).
property(obj2, cup).
object(obj3).
property(obj3, clean).
property(obj3, napkin).
object(obj4).
property(obj4, trash).
object(obj5).
property(obj5, used).
property(obj5, tissue).
object(obj6).
property(obj6, dirty).
property(obj6, cup).
object(obj7).
property(obj7, dirty).
property(obj7, spoon).
object(obj8).
property(obj8, decorative).
property(obj8, cup).
referring_expression(the_cup).",the cup,object6,dirty cup
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to remote control, clean bowl, magazine, throw pillow, dirty cup, dirty bowl. Morgan asks Riley to hand them the bowl.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, remote).
property(obj1, control).
object(obj2).
property(obj2, clean).
property(obj2, bowl).
object(obj3).
property(obj3, magazine).
object(obj4).
property(obj4, throw).
property(obj4, pillow).
object(obj5).
property(obj5, dirty).
property(obj5, cup).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object6,dirty bowl
"Cameron and Charlie are in the kitchen. Cameron is cleaning. Charlie is next to clean mug, dirty spoon, document, stapler, paper clip, dirty mug. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, clean).
property(obj1, mug).
object(obj2).
property(obj2, dirty).
property(obj2, spoon).
object(obj3).
property(obj3, document).
object(obj4).
property(obj4, stapler).
object(obj5).
property(obj5, paper).
property(obj5, clip).
object(obj6).
property(obj6, dirty).
property(obj6, mug).
referring_expression(the_mug).",the mug,object6,dirty mug
"Cameron and Charlie are in the dining room. Cameron is cleaning. Charlie is next to dirty fork, plate rack, decorative bowl, dirty bowl, measuring cup, oven mitt, clean bowl. Cameron asks Charlie to hand them the bowl.",Cameron and Charlie,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, plate).
property(obj2, rack).
object(obj3).
property(obj3, decorative).
property(obj3, bowl).
object(obj4).
property(obj4, dirty).
property(obj4, bowl).
object(obj5).
property(obj5, measuring).
property(obj5, cup).
object(obj6).
property(obj6, oven).
property(obj6, mitt).
object(obj7).
property(obj7, clean).
property(obj7, bowl).
referring_expression(the_bowl).",the bowl,object4,dirty bowl
"Casey and Skyler are in the dining room. Casey is cleaning. Skyler is next to game controller, dirty mug, headphones, decorative fork, phone charger, clean fork, dirty fork. Casey asks Skyler to hand them the fork.",Casey and Skyler,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, game).
property(obj1, controller).
object(obj2).
property(obj2, dirty).
property(obj2, mug).
object(obj3).
property(obj3, headphones).
object(obj4).
property(obj4, decorative).
property(obj4, fork).
object(obj5).
property(obj5, phone).
property(obj5, charger).
object(obj6).
property(obj6, clean).
property(obj6, fork).
object(obj7).
property(obj7, dirty).
property(obj7, fork).
referring_expression(the_fork).",the fork,object7,dirty fork
"Alex and Bailey are in the banquet hall. Alex is cleaning. Bailey is next to clean plate, pen, dirty fork, notebook, dirty plate, calculator. Alex asks Bailey to hand them the plate.",Alex and Bailey,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, clean).
property(obj1, plate).
object(obj2).
property(obj2, pen).
object(obj3).
property(obj3, dirty).
property(obj3, fork).
object(obj4).
property(obj4, notebook).
object(obj5).
property(obj5, dirty).
property(obj5, plate).
object(obj6).
property(obj6, calculator).
referring_expression(the_plate).",the plate,object5,dirty plate
"Casey and Skyler are in the living room. Casey is cleaning. Skyler is next to headphones, dirty cup, old plate, game controller, phone charger, clean plate, dirty plate. Casey asks Skyler to hand them the plate.",Casey and Skyler,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, headphones).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, old).
property(obj3, plate).
object(obj4).
property(obj4, game).
property(obj4, controller).
object(obj5).
property(obj5, phone).
property(obj5, charger).
object(obj6).
property(obj6, clean).
property(obj6, plate).
object(obj7).
property(obj7, dirty).
property(obj7, plate).
referring_expression(the_plate).",the plate,object7,dirty plate
"Morgan and Riley are in the kitchen. Morgan is cleaning. Riley is next to banana, apple, old mug, dirty fork, clean mug, bread, dirty mug. Morgan asks Riley to hand them the mug.",Morgan and Riley,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, banana).
object(obj2).
property(obj2, apple).
object(obj3).
property(obj3, old).
property(obj3, mug).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, clean).
property(obj5, mug).
object(obj6).
property(obj6, bread).
object(obj7).
property(obj7, dirty).
property(obj7, mug).
referring_expression(the_mug).",the mug,object7,dirty mug
"Casey and Skyler are in the restaurant. Casey is cleaning. Skyler is next to dirty fork, phone charger, headphones, clean cup, dirty cup, game controller, old cup. Casey asks Skyler to hand them the cup.",Casey and Skyler,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, phone).
property(obj2, charger).
object(obj3).
property(obj3, headphones).
object(obj4).
property(obj4, clean).
property(obj4, cup).
object(obj5).
property(obj5, dirty).
property(obj5, cup).
object(obj6).
property(obj6, game).
property(obj6, controller).
object(obj7).
property(obj7, old).
property(obj7, cup).
referring_expression(the_cup).",the cup,object5,dirty cup
"Casey and Skyler are in the garden. Casey is cleaning. Skyler is next to remote control, magazine, dirty spoon, decorative spoon, dirty fork, clean spoon, throw pillow. Casey asks Skyler to hand them the spoon.",Casey and Skyler,garden,cleaning,"setting(garden).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, remote).
property(obj1, control).
object(obj2).
property(obj2, magazine).
object(obj3).
property(obj3, dirty).
property(obj3, spoon).
object(obj4).
property(obj4, decorative).
property(obj4, spoon).
object(obj5).
property(obj5, dirty).
property(obj5, fork).
object(obj6).
property(obj6, clean).
property(obj6, spoon).
object(obj7).
property(obj7, throw).
property(obj7, pillow).
referring_expression(the_spoon).",the spoon,object3,dirty spoon
"Jordan and Taylor are in the restaurant. Jordan is cleaning. Taylor is next to clean spoon, spatula, dirty spoon, whisk, ladle, dirty plate. Jordan asks Taylor to hand them the spoon.",Jordan and Taylor,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, spoon).
object(obj2).
property(obj2, spatula).
object(obj3).
property(obj3, dirty).
property(obj3, spoon).
object(obj4).
property(obj4, whisk).
object(obj5).
property(obj5, ladle).
object(obj6).
property(obj6, dirty).
property(obj6, plate).
referring_expression(the_spoon).",the spoon,object3,dirty spoon
"Morgan and Riley are in the dining room. Morgan is cleaning. Riley is next to clean spoon, notebook, dirty plate, pen, calculator, dirty spoon, decorative spoon. Morgan asks Riley to hand them the spoon.",Morgan and Riley,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, clean).
property(obj1, spoon).
object(obj2).
property(obj2, notebook).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, pen).
object(obj5).
property(obj5, calculator).
object(obj6).
property(obj6, dirty).
property(obj6, spoon).
object(obj7).
property(obj7, decorative).
property(obj7, spoon).
referring_expression(the_spoon).",the spoon,object6,dirty spoon
"Cameron and Charlie are in the dining room. Cameron is cleaning. Charlie is next to toothbrush, toothpaste, dirty bowl, decorative bowl, dirty fork, clean bowl, comb. Cameron asks Charlie to hand them the bowl.",Cameron and Charlie,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, toothbrush).
object(obj2).
property(obj2, toothpaste).
object(obj3).
property(obj3, dirty).
property(obj3, bowl).
object(obj4).
property(obj4, decorative).
property(obj4, bowl).
object(obj5).
property(obj5, dirty).
property(obj5, fork).
object(obj6).
property(obj6, clean).
property(obj6, bowl).
object(obj7).
property(obj7, comb).
referring_expression(the_bowl).",the bowl,object3,dirty bowl
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to document, stapler, dirty bowl, clean spoon, dirty spoon, paper clip. Morgan asks Riley to hand them the spoon.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, document).
object(obj2).
property(obj2, stapler).
object(obj3).
property(obj3, dirty).
property(obj3, bowl).
object(obj4).
property(obj4, clean).
property(obj4, spoon).
object(obj5).
property(obj5, dirty).
property(obj5, spoon).
object(obj6).
property(obj6, paper).
property(obj6, clip).
referring_expression(the_spoon).",the spoon,object5,dirty spoon
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to old fork, tripod, dirty bowl, memory card, camera, clean fork, decorative fork, dirty fork. Morgan asks Riley to hand them the fork.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, old).
property(obj1, fork).
object(obj2).
property(obj2, tripod).
object(obj3).
property(obj3, dirty).
property(obj3, bowl).
object(obj4).
property(obj4, memory).
property(obj4, card).
object(obj5).
property(obj5, camera).
object(obj6).
property(obj6, clean).
property(obj6, fork).
object(obj7).
property(obj7, decorative).
property(obj7, fork).
object(obj8).
property(obj8, dirty).
property(obj8, fork).
referring_expression(the_fork).",the fork,object8,dirty fork
"Morgan and Riley are in the kitchen. Morgan is cleaning. Riley is next to calculator, clean bowl, dirty bowl, dirty cup, notebook, pen, decorative bowl. Morgan asks Riley to hand them the bowl.",Morgan and Riley,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, calculator).
object(obj2).
property(obj2, clean).
property(obj2, bowl).
object(obj3).
property(obj3, dirty).
property(obj3, bowl).
object(obj4).
property(obj4, dirty).
property(obj4, cup).
object(obj5).
property(obj5, notebook).
object(obj6).
property(obj6, pen).
object(obj7).
property(obj7, decorative).
property(obj7, bowl).
referring_expression(the_bowl).",the bowl,object3,dirty bowl
"Cameron and Charlie are in the garden. Cameron is cleaning. Charlie is next to sandpaper, paintbrush, dirty mug, paint can, clean mug, dirty bowl, old mug. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,garden,cleaning,"setting(garden).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, sandpaper).
object(obj2).
property(obj2, paintbrush).
object(obj3).
property(obj3, dirty).
property(obj3, mug).
object(obj4).
property(obj4, paint).
property(obj4, can).
object(obj5).
property(obj5, clean).
property(obj5, mug).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
object(obj7).
property(obj7, old).
property(obj7, mug).
referring_expression(the_mug).",the mug,object3,dirty mug
"Cameron and Charlie are in the garden. Cameron is cleaning. Charlie is next to dirty mug, remote control, magazine, dirty spoon, throw pillow, clean mug. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,garden,cleaning,"setting(garden).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, mug).
object(obj2).
property(obj2, remote).
property(obj2, control).
object(obj3).
property(obj3, magazine).
object(obj4).
property(obj4, dirty).
property(obj4, spoon).
object(obj5).
property(obj5, throw).
property(obj5, pillow).
object(obj6).
property(obj6, clean).
property(obj6, mug).
referring_expression(the_mug).",the mug,object1,dirty mug
"Cameron and Charlie are in the banquet hall. Cameron is cleaning. Charlie is next to decorative spoon, dirty spoon, sock, clean spoon, shoe, backpack, dirty cup. Cameron asks Charlie to hand them the spoon.",Cameron and Charlie,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, decorative).
property(obj1, spoon).
object(obj2).
property(obj2, dirty).
property(obj2, spoon).
object(obj3).
property(obj3, sock).
object(obj4).
property(obj4, clean).
property(obj4, spoon).
object(obj5).
property(obj5, shoe).
object(obj6).
property(obj6, backpack).
object(obj7).
property(obj7, dirty).
property(obj7, cup).
referring_expression(the_spoon).",the spoon,object2,dirty spoon
"Casey and Skyler are in the dining room. Casey is cleaning. Skyler is next to used tissue, clean napkin, trash, dirty mug, dirty fork, clean mug. Casey asks Skyler to hand them the mug.",Casey and Skyler,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, used).
property(obj1, tissue).
object(obj2).
property(obj2, clean).
property(obj2, napkin).
object(obj3).
property(obj3, trash).
object(obj4).
property(obj4, dirty).
property(obj4, mug).
object(obj5).
property(obj5, dirty).
property(obj5, fork).
object(obj6).
property(obj6, clean).
property(obj6, mug).
referring_expression(the_mug).",the mug,object4,dirty mug
