prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Casey and Skyler are in the kitchen. Casey is serving. Skyler is next to decorative mug, bread, decorative mug, apple, banana, mug. Casey asks Skyler to hand them the mug.",Casey and Skyler,kitchen,serving,"setting(kitchen).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, decorative).
property(obj1, mug).
object(obj2).
property(obj2, bread).
object(obj3).
property(obj3, decorative).
property(obj3, mug).
object(obj4).
property(obj4, apple).
object(obj5).
property(obj5, banana).
object(obj6).
property(obj6, mug).
referring_expression(the_mug).",the mug,object6,mug
"Morgan and Riley are in the living room. Morgan is serving. Riley is next to decorative mug, decorative mug, mug, sandpaper, paintbrush, paint can. Morgan asks Riley to hand them the mug.",Morgan and Riley,living room,serving,"setting(living_room).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, decorative).
property(obj1, mug).
object(obj2).
property(obj2, decorative).
property(obj2, mug).
object(obj3).
property(obj3, mug).
object(obj4).
property(obj4, sandpaper).
object(obj5).
property(obj5, paintbrush).
object(obj6).
property(obj6, paint).
property(obj6, can).
referring_expression(the_mug).",the mug,object3,mug
"Jordan and Taylor are in the dining room. Jordan is serving. Taylor is next to book, plant, cup, decorative cup, lamp. Jordan asks Taylor to hand them the cup.",Jordan and Taylor,dining room,serving,"setting(dining_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, book).
object(obj2).
property(obj2, plant).
object(obj3).
property(obj3, cup).
object(obj4).
property(obj4, decorative).
property(obj4, cup).
object(obj5).
property(obj5, lamp).
referring_expression(the_cup).",the cup,object3,cup
"Jordan and Taylor are in the living room. Jordan is serving. Taylor is next to whisk, decorative bowl, bowl, spatula, ladle. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,living room,serving,"setting(living_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, whisk).
object(obj2).
property(obj2, decorative).
property(obj2, bowl).
object(obj3).
property(obj3, bowl).
object(obj4).
property(obj4, spatula).
object(obj5).
property(obj5, ladle).
referring_expression(the_bowl).",the bowl,object3,bowl
"Cameron and Charlie are in the restaurant. Cameron is serving. Charlie is next to notebook, pen, mug, decorative mug, calculator, decorative mug. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,restaurant,serving,"setting(restaurant).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, notebook).
object(obj2).
property(obj2, pen).
object(obj3).
property(obj3, mug).
object(obj4).
property(obj4, decorative).
property(obj4, mug).
object(obj5).
property(obj5, calculator).
object(obj6).
property(obj6, decorative).
property(obj6, mug).
referring_expression(the_mug).",the mug,object3,mug
"Casey and Skyler are in the garden. Casey is serving. Skyler is next to magazine, throw pillow, remote control, decorative plate, plate. Casey asks Skyler to hand them the plate.",Casey and Skyler,garden,serving,"setting(garden).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, magazine).
object(obj2).
property(obj2, throw).
property(obj2, pillow).
object(obj3).
property(obj3, remote).
property(obj3, control).
object(obj4).
property(obj4, decorative).
property(obj4, plate).
object(obj5).
property(obj5, plate).
referring_expression(the_plate).",the plate,object5,plate
"Casey and Skyler are in the kitchen. Casey is serving. Skyler is next to decorative tray, decorative tray, notebook, calculator, pen, tray. Casey asks Skyler to hand them the tray.",Casey and Skyler,kitchen,serving,"setting(kitchen).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, decorative).
property(obj1, tray).
object(obj2).
property(obj2, decorative).
property(obj2, tray).
object(obj3).
property(obj3, notebook).
object(obj4).
property(obj4, calculator).
object(obj5).
property(obj5, pen).
object(obj6).
property(obj6, tray).
referring_expression(the_tray).",the tray,object6,tray
"Jordan and Taylor are in the dining room. Jordan is serving. Taylor is next to decorative bowl, bowl, notebook, decorative bowl, calculator, pen. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,dining room,serving,"setting(dining_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, decorative).
property(obj1, bowl).
object(obj2).
property(obj2, bowl).
object(obj3).
property(obj3, notebook).
object(obj4).
property(obj4, decorative).
property(obj4, bowl).
object(obj5).
property(obj5, calculator).
object(obj6).
property(obj6, pen).
referring_expression(the_bowl).",the bowl,object2,bowl
"Cameron and Charlie are in the dining room. Cameron is serving. Charlie is next to broom, decorative plate, empty spray bottle, decorative plate, plate, dustpan. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,dining room,serving,"setting(dining_room).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, broom).
object(obj2).
property(obj2, decorative).
property(obj2, plate).
object(obj3).
property(obj3, empty).
property(obj3, spray).
property(obj3, bottle).
object(obj4).
property(obj4, decorative).
property(obj4, plate).
object(obj5).
property(obj5, plate).
object(obj6).
property(obj6, dustpan).
referring_expression(the_plate).",the plate,object5,plate
"Casey and Skyler are in the dining room. Casey is serving. Skyler is next to mug, paintbrush, paint can, decorative mug, sandpaper. Casey asks Skyler to hand them the mug.",Casey and Skyler,dining room,serving,"setting(dining_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, mug).
object(obj2).
property(obj2, paintbrush).
object(obj3).
property(obj3, paint).
property(obj3, can).
object(obj4).
property(obj4, decorative).
property(obj4, mug).
object(obj5).
property(obj5, sandpaper).
referring_expression(the_mug).",the mug,object1,mug
"Alex and Bailey are in the garden. Alex is serving. Bailey is next to decorative plate, plate, magazine, throw pillow, remote control, decorative plate. Alex asks Bailey to hand them the plate.",Alex and Bailey,garden,serving,"setting(garden).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, decorative).
property(obj1, plate).
object(obj2).
property(obj2, plate).
object(obj3).
property(obj3, magazine).
object(obj4).
property(obj4, throw).
property(obj4, pillow).
object(obj5).
property(obj5, remote).
property(obj5, control).
object(obj6).
property(obj6, decorative).
property(obj6, plate).
referring_expression(the_plate).",the plate,object2,plate
"Alex and Bailey are in the dining room. Alex is serving. Bailey is next to decorative tray, paintbrush, paint can, tray, sandpaper. Alex asks Bailey to hand them the tray.",Alex and Bailey,dining room,serving,"setting(dining_room).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, decorative).
property(obj1, tray).
object(obj2).
property(obj2, paintbrush).
object(obj3).
property(obj3, paint).
property(obj3, can).
object(obj4).
property(obj4, tray).
object(obj5).
property(obj5, sandpaper).
referring_expression(the_tray).",the tray,object4,tray
"Cameron and Charlie are in the kitchen. Cameron is serving. Charlie is next to decorative tray, tray, screwdriver, wrench, hammer. Cameron asks Charlie to hand them the tray.",Cameron and Charlie,kitchen,serving,"setting(kitchen).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, decorative).
property(obj1, tray).
object(obj2).
property(obj2, tray).
object(obj3).
property(obj3, screwdriver).
object(obj4).
property(obj4, wrench).
object(obj5).
property(obj5, hammer).
referring_expression(the_tray).",the tray,object2,tray
"Cameron and Charlie are in the living room. Cameron is serving. Charlie is next to decorative cup, pen, notebook, cup, calculator, decorative cup. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,living room,serving,"setting(living_room).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, decorative).
property(obj1, cup).
object(obj2).
property(obj2, pen).
object(obj3).
property(obj3, notebook).
object(obj4).
property(obj4, cup).
object(obj5).
property(obj5, calculator).
object(obj6).
property(obj6, decorative).
property(obj6, cup).
referring_expression(the_cup).",the cup,object4,cup
"Morgan and Riley are in the dining room. Morgan is serving. Riley is next to dirty pan, mug, rolling pin, decorative mug, decorative mug, grater. Morgan asks Riley to hand them the mug.",Morgan and Riley,dining room,serving,"setting(dining_room).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, pan).
object(obj2).
property(obj2, mug).
object(obj3).
property(obj3, rolling).
property(obj3, pin).
object(obj4).
property(obj4, decorative).
property(obj4, mug).
object(obj5).
property(obj5, decorative).
property(obj5, mug).
object(obj6).
property(obj6, grater).
referring_expression(the_mug).",the mug,object2,mug
"Jordan and Taylor are in the dining room. Jordan is serving. Taylor is next to decorative plate, decorative plate, broom, dustpan, plate, empty spray bottle. Jordan asks Taylor to hand them the plate.",Jordan and Taylor,dining room,serving,"setting(dining_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, decorative).
property(obj1, plate).
object(obj2).
property(obj2, decorative).
property(obj2, plate).
object(obj3).
property(obj3, broom).
object(obj4).
property(obj4, dustpan).
object(obj5).
property(obj5, plate).
object(obj6).
property(obj6, empty).
property(obj6, spray).
property(obj6, bottle).
referring_expression(the_plate).",the plate,object5,plate
"Jordan and Taylor are in the banquet hall. Jordan is serving. Taylor is next to decorative mug, decorative mug, lamp, mug, book, plant. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, decorative).
property(obj1, mug).
object(obj2).
property(obj2, decorative).
property(obj2, mug).
object(obj3).
property(obj3, lamp).
object(obj4).
property(obj4, mug).
object(obj5).
property(obj5, book).
object(obj6).
property(obj6, plant).
referring_expression(the_mug).",the mug,object4,mug
"Cameron and Charlie are in the garden. Cameron is serving. Charlie is next to decorative mug, mug, lamp, plant, book. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,garden,serving,"setting(garden).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, decorative).
property(obj1, mug).
object(obj2).
property(obj2, mug).
object(obj3).
property(obj3, lamp).
object(obj4).
property(obj4, plant).
object(obj5).
property(obj5, book).
referring_expression(the_mug).",the mug,object2,mug
"Casey and Skyler are in the restaurant. Casey is serving. Skyler is next to flashlight, mug, bottle opener, decorative mug, pair of scissors. Casey asks Skyler to hand them the mug.",Casey and Skyler,restaurant,serving,"setting(restaurant).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, flashlight).
object(obj2).
property(obj2, mug).
object(obj3).
property(obj3, bottle).
property(obj3, opener).
object(obj4).
property(obj4, decorative).
property(obj4, mug).
object(obj5).
property(obj5, pair).
property(obj5, of).
property(obj5, scissors).
referring_expression(the_mug).",the mug,object2,mug
"Morgan and Riley are in the garden. Morgan is serving. Riley is next to decorative tray, bread, apple, tray, banana. Morgan asks Riley to hand them the tray.",Morgan and Riley,garden,serving,"setting(garden).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, decorative).
property(obj1, tray).
object(obj2).
property(obj2, bread).
object(obj3).
property(obj3, apple).
object(obj4).
property(obj4, tray).
object(obj5).
property(obj5, banana).
referring_expression(the_tray).",the tray,object4,tray
"Casey and Skyler are in the dining room. Casey is serving. Skyler is next to cookie, plate, decorative plate, snack bar, water bottle. Casey asks Skyler to hand them the plate.",Casey and Skyler,dining room,serving,"setting(dining_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, cookie).
object(obj2).
property(obj2, plate).
object(obj3).
property(obj3, decorative).
property(obj3, plate).
object(obj4).
property(obj4, snack).
property(obj4, bar).
object(obj5).
property(obj5, water).
property(obj5, bottle).
referring_expression(the_plate).",the plate,object2,plate
"Casey and Skyler are in the banquet hall. Casey is serving. Skyler is next to rolling pin, decorative plate, dirty pan, decorative plate, decorative plate, plate, grater. Casey asks Skyler to hand them the plate.",Casey and Skyler,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, rolling).
property(obj1, pin).
object(obj2).
property(obj2, decorative).
property(obj2, plate).
object(obj3).
property(obj3, dirty).
property(obj3, pan).
object(obj4).
property(obj4, decorative).
property(obj4, plate).
object(obj5).
property(obj5, decorative).
property(obj5, plate).
object(obj6).
property(obj6, plate).
object(obj7).
property(obj7, grater).
referring_expression(the_plate).",the plate,object6,plate
"Morgan and Riley are in the garden. Morgan is serving. Riley is next to cookie, decorative plate, water bottle, snack bar, plate. Morgan asks Riley to hand them the plate.",Morgan and Riley,garden,serving,"setting(garden).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, cookie).
object(obj2).
property(obj2, decorative).
property(obj2, plate).
object(obj3).
property(obj3, water).
property(obj3, bottle).
object(obj4).
property(obj4, snack).
property(obj4, bar).
object(obj5).
property(obj5, plate).
referring_expression(the_plate).",the plate,object5,plate
"Cameron and Charlie are in the dining room. Cameron is serving. Charlie is next to decorative bowl, bowl, grater, dirty pan, rolling pin. Cameron asks Charlie to hand them the bowl.",Cameron and Charlie,dining room,serving,"setting(dining_room).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, decorative).
property(obj1, bowl).
object(obj2).
property(obj2, bowl).
object(obj3).
property(obj3, grater).
object(obj4).
property(obj4, dirty).
property(obj4, pan).
object(obj5).
property(obj5, rolling).
property(obj5, pin).
referring_expression(the_bowl).",the bowl,object2,bowl
"Casey and Skyler are in the banquet hall. Casey is serving. Skyler is next to water bottle, bowl, decorative bowl, snack bar, decorative bowl, cookie, decorative bowl. Casey asks Skyler to hand them the bowl.",Casey and Skyler,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, water).
property(obj1, bottle).
object(obj2).
property(obj2, bowl).
object(obj3).
property(obj3, decorative).
property(obj3, bowl).
object(obj4).
property(obj4, snack).
property(obj4, bar).
object(obj5).
property(obj5, decorative).
property(obj5, bowl).
object(obj6).
property(obj6, cookie).
object(obj7).
property(obj7, decorative).
property(obj7, bowl).
referring_expression(the_bowl).",the bowl,object2,bowl
"Morgan and Riley are in the dining room. Morgan is serving. Riley is next to decorative plate, plate, calculator, notebook, pen. Morgan asks Riley to hand them the plate.",Morgan and Riley,dining room,serving,"setting(dining_room).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, decorative).
property(obj1, plate).
object(obj2).
property(obj2, plate).
object(obj3).
property(obj3, calculator).
object(obj4).
property(obj4, notebook).
object(obj5).
property(obj5, pen).
referring_expression(the_plate).",the plate,object2,plate
"Jordan and Taylor are in the garden. Jordan is serving. Taylor is next to calculator, decorative plate, plate, notebook, pen, decorative plate. Jordan asks Taylor to hand them the plate.",Jordan and Taylor,garden,serving,"setting(garden).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, calculator).
object(obj2).
property(obj2, decorative).
property(obj2, plate).
object(obj3).
property(obj3, plate).
object(obj4).
property(obj4, notebook).
object(obj5).
property(obj5, pen).
object(obj6).
property(obj6, decorative).
property(obj6, plate).
referring_expression(the_plate).",the plate,object3,plate
"Casey and Skyler are in the garden. Casey is serving. Skyler is next to plant, lamp, book, decorative cup, cup. Casey asks Skyler to hand them the cup.",Casey and Skyler,garden,serving,"setting(garden).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, plant).
object(obj2).
property(obj2, lamp).
object(obj3).
property(obj3, book).
object(obj4).
property(obj4, decorative).
property(obj4, cup).
object(obj5).
property(obj5, cup).
referring_expression(the_cup).",the cup,object5,cup
"Alex and Bailey are in the banquet hall. Alex is serving. Bailey is next to cookie, plate, snack bar, decorative plate, water bottle. Alex asks Bailey to hand them the plate.",Alex and Bailey,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, cookie).
object(obj2).
property(obj2, plate).
object(obj3).
property(obj3, snack).
property(obj3, bar).
object(obj4).
property(obj4, decorative).
property(obj4, plate).
object(obj5).
property(obj5, water).
property(obj5, bottle).
referring_expression(the_plate).",the plate,object2,plate
"Morgan and Riley are in the kitchen. Morgan is serving. Riley is next to screwdriver, hammer, wrench, decorative mug, mug. Morgan asks Riley to hand them the mug.",Morgan and Riley,kitchen,serving,"setting(kitchen).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, screwdriver).
object(obj2).
property(obj2, hammer).
object(obj3).
property(obj3, wrench).
object(obj4).
property(obj4, decorative).
property(obj4, mug).
object(obj5).
property(obj5, mug).
referring_expression(the_mug).",the mug,object5,mug
"Cameron and Charlie are in the dining room. Cameron is serving. Charlie is next to decorative bowl, book, bowl, lamp, plant, decorative bowl. Cameron asks Charlie to hand them the bowl.",Cameron and Charlie,dining room,serving,"setting(dining_room).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, decorative).
property(obj1, bowl).
object(obj2).
property(obj2, book).
object(obj3).
property(obj3, bowl).
object(obj4).
property(obj4, lamp).
object(obj5).
property(obj5, plant).
object(obj6).
property(obj6, decorative).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object3,bowl
"Morgan and Riley are in the kitchen. Morgan is serving. Riley is next to plate, bread, apple, decorative plate, banana. Morgan asks Riley to hand them the plate.",Morgan and Riley,kitchen,serving,"setting(kitchen).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, plate).
object(obj2).
property(obj2, bread).
object(obj3).
property(obj3, apple).
object(obj4).
property(obj4, decorative).
property(obj4, plate).
object(obj5).
property(obj5, banana).
referring_expression(the_plate).",the plate,object1,plate
"Casey and Skyler are in the living room. Casey is serving. Skyler is next to flashlight, decorative tray, tray, pair of scissors, decorative tray, bottle opener, decorative tray. Casey asks Skyler to hand them the tray.",Casey and Skyler,living room,serving,"setting(living_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, flashlight).
object(obj2).
property(obj2, decorative).
property(obj2, tray).
object(obj3).
property(obj3, tray).
object(obj4).
property(obj4, pair).
property(obj4, of).
property(obj4, scissors).
object(obj5).
property(obj5, decorative).
property(obj5, tray).
object(obj6).
property(obj6, bottle).
property(obj6, opener).
object(obj7).
property(obj7, decorative).
property(obj7, tray).
referring_expression(the_tray).",the tray,object3,tray
"Casey and Skyler are in the living room. Casey is serving. Skyler is next to bowl, apple, decorative bowl, bread, banana. Casey asks Skyler to hand them the bowl.",Casey and Skyler,living room,serving,"setting(living_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, bowl).
object(obj2).
property(obj2, apple).
object(obj3).
property(obj3, decorative).
property(obj3, bowl).
object(obj4).
property(obj4, bread).
object(obj5).
property(obj5, banana).
referring_expression(the_bowl).",the bowl,object1,bowl
"Casey and Skyler are in the living room. Casey is serving. Skyler is next to decorative tray, water bottle, snack bar, cookie, tray, decorative tray, decorative tray. Casey asks Skyler to hand them the tray.",Casey and Skyler,living room,serving,"setting(living_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, decorative).
property(obj1, tray).
object(obj2).
property(obj2, water).
property(obj2, bottle).
object(obj3).
property(obj3, snack).
property(obj3, bar).
object(obj4).
property(obj4, cookie).
object(obj5).
property(obj5, tray).
object(obj6).
property(obj6, decorative).
property(obj6, tray).
object(obj7).
property(obj7, decorative).
property(obj7, tray).
referring_expression(the_tray).",the tray,object5,tray
"Cameron and Charlie are in the living room. Cameron is serving. Charlie is next to plate, cookie, snack bar, water bottle, decorative plate. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,living room,serving,"setting(living_room).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, plate).
object(obj2).
property(obj2, cookie).
object(obj3).
property(obj3, snack).
property(obj3, bar).
object(obj4).
property(obj4, water).
property(obj4, bottle).
object(obj5).
property(obj5, decorative).
property(obj5, plate).
referring_expression(the_plate).",the plate,object1,plate
"Alex and Bailey are in the banquet hall. Alex is serving. Bailey is next to water bottle, decorative plate, snack bar, plate, cookie. Alex asks Bailey to hand them the plate.",Alex and Bailey,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, water).
property(obj1, bottle).
object(obj2).
property(obj2, decorative).
property(obj2, plate).
object(obj3).
property(obj3, snack).
property(obj3, bar).
object(obj4).
property(obj4, plate).
object(obj5).
property(obj5, cookie).
referring_expression(the_plate).",the plate,object4,plate
"Jordan and Taylor are in the dining room. Jordan is serving. Taylor is next to decorative tray, tray, throw pillow, magazine, remote control. Jordan asks Taylor to hand them the tray.",Jordan and Taylor,dining room,serving,"setting(dining_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, decorative).
property(obj1, tray).
object(obj2).
property(obj2, tray).
object(obj3).
property(obj3, throw).
property(obj3, pillow).
object(obj4).
property(obj4, magazine).
object(obj5).
property(obj5, remote).
property(obj5, control).
referring_expression(the_tray).",the tray,object2,tray
"Alex and Bailey are in the banquet hall. Alex is serving. Bailey is next to decorative mug, pen, decorative mug, notebook, calculator, mug. Alex asks Bailey to hand them the mug.",Alex and Bailey,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, decorative).
property(obj1, mug).
object(obj2).
property(obj2, pen).
object(obj3).
property(obj3, decorative).
property(obj3, mug).
object(obj4).
property(obj4, notebook).
object(obj5).
property(obj5, calculator).
object(obj6).
property(obj6, mug).
referring_expression(the_mug).",the mug,object6,mug
"Cameron and Charlie are in the dining room. Cameron is serving. Charlie is next to decorative cup, decorative cup, spatula, whisk, decorative cup, cup, ladle. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,dining room,serving,"setting(dining_room).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, decorative).
property(obj1, cup).
object(obj2).
property(obj2, decorative).
property(obj2, cup).
object(obj3).
property(obj3, spatula).
object(obj4).
property(obj4, whisk).
object(obj5).
property(obj5, decorative).
property(obj5, cup).
object(obj6).
property(obj6, cup).
object(obj7).
property(obj7, ladle).
referring_expression(the_cup).",the cup,object6,cup
"Alex and Bailey are in the dining room. Alex is serving. Bailey is next to bowl, hammer, wrench, decorative bowl, screwdriver. Alex asks Bailey to hand them the bowl.",Alex and Bailey,dining room,serving,"setting(dining_room).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, bowl).
object(obj2).
property(obj2, hammer).
object(obj3).
property(obj3, wrench).
object(obj4).
property(obj4, decorative).
property(obj4, bowl).
object(obj5).
property(obj5, screwdriver).
referring_expression(the_bowl).",the bowl,object1,bowl
"Alex and Bailey are in the living room. Alex is serving. Bailey is next to apple, banana, decorative tray, tray, bread. Alex asks Bailey to hand them the tray.",Alex and Bailey,living room,serving,"setting(living_room).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, apple).
object(obj2).
property(obj2, banana).
object(obj3).
property(obj3, decorative).
property(obj3, tray).
object(obj4).
property(obj4, tray).
object(obj5).
property(obj5, bread).
referring_expression(the_tray).",the tray,object4,tray
"Jordan and Taylor are in the kitchen. Jordan is serving. Taylor is next to whisk, decorative bowl, spatula, ladle, bowl. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,kitchen,serving,"setting(kitchen).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, whisk).
object(obj2).
property(obj2, decorative).
property(obj2, bowl).
object(obj3).
property(obj3, spatula).
object(obj4).
property(obj4, ladle).
object(obj5).
property(obj5, bowl).
referring_expression(the_bowl).",the bowl,object5,bowl
"Morgan and Riley are in the banquet hall. Morgan is serving. Riley is next to plate, decorative plate, decorative plate, cookie, water bottle, decorative plate, snack bar. Morgan asks Riley to hand them the plate.",Morgan and Riley,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, plate).
object(obj2).
property(obj2, decorative).
property(obj2, plate).
object(obj3).
property(obj3, decorative).
property(obj3, plate).
object(obj4).
property(obj4, cookie).
object(obj5).
property(obj5, water).
property(obj5, bottle).
object(obj6).
property(obj6, decorative).
property(obj6, plate).
object(obj7).
property(obj7, snack).
property(obj7, bar).
referring_expression(the_plate).",the plate,object1,plate
"Cameron and Charlie are in the living room. Cameron is serving. Charlie is next to decorative plate, decorative plate, whisk, ladle, spatula, plate. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,living room,serving,"setting(living_room).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, decorative).
property(obj1, plate).
object(obj2).
property(obj2, decorative).
property(obj2, plate).
object(obj3).
property(obj3, whisk).
object(obj4).
property(obj4, ladle).
object(obj5).
property(obj5, spatula).
object(obj6).
property(obj6, plate).
referring_expression(the_plate).",the plate,object6,plate
"Casey and Skyler are in the dining room. Casey is serving. Skyler is next to decorative plate, broom, dustpan, empty spray bottle, plate. Casey asks Skyler to hand them the plate.",Casey and Skyler,dining room,serving,"setting(dining_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, decorative).
property(obj1, plate).
object(obj2).
property(obj2, broom).
object(obj3).
property(obj3, dustpan).
object(obj4).
property(obj4, empty).
property(obj4, spray).
property(obj4, bottle).
object(obj5).
property(obj5, plate).
referring_expression(the_plate).",the plate,object5,plate
"Casey and Skyler are in the kitchen. Casey is serving. Skyler is next to magazine, remote control, decorative plate, throw pillow, plate, decorative plate. Casey asks Skyler to hand them the plate.",Casey and Skyler,kitchen,serving,"setting(kitchen).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, magazine).
object(obj2).
property(obj2, remote).
property(obj2, control).
object(obj3).
property(obj3, decorative).
property(obj3, plate).
object(obj4).
property(obj4, throw).
property(obj4, pillow).
object(obj5).
property(obj5, plate).
object(obj6).
property(obj6, decorative).
property(obj6, plate).
referring_expression(the_plate).",the plate,object5,plate
"Morgan and Riley are in the garden. Morgan is serving. Riley is next to decorative mug, notebook, calculator, mug, pen. Morgan asks Riley to hand them the mug.",Morgan and Riley,garden,serving,"setting(garden).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, decorative).
property(obj1, mug).
object(obj2).
property(obj2, notebook).
object(obj3).
property(obj3, calculator).
object(obj4).
property(obj4, mug).
object(obj5).
property(obj5, pen).
referring_expression(the_mug).",the mug,object4,mug
"Alex and Bailey are in the restaurant. Alex is serving. Bailey is next to broom, dustpan, decorative bowl, bowl, empty spray bottle. Alex asks Bailey to hand them the bowl.",Alex and Bailey,restaurant,serving,"setting(restaurant).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, broom).
object(obj2).
property(obj2, dustpan).
object(obj3).
property(obj3, decorative).
property(obj3, bowl).
object(obj4).
property(obj4, bowl).
object(obj5).
property(obj5, empty).
property(obj5, spray).
property(obj5, bottle).
referring_expression(the_bowl).",the bowl,object4,bowl
"Jordan and Taylor are in the kitchen. Jordan is serving. Taylor is next to cup, banana, apple, decorative cup, bread. Jordan asks Taylor to hand them the cup.",Jordan and Taylor,kitchen,serving,"setting(kitchen).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, cup).
object(obj2).
property(obj2, banana).
object(obj3).
property(obj3, apple).
object(obj4).
property(obj4, decorative).
property(obj4, cup).
object(obj5).
property(obj5, bread).
referring_expression(the_cup).",the cup,object1,cup
