prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Cameron and Charlie are in the restaurant. Cameron is cleaning. Charlie is next to broom, broom in use, broom in use, broom in use, plant, lamp, book. Cameron asks Charlie to hand them the broom.",Cameron and Charlie,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, broom).
object(obj2).
property(obj2, in_use).
property(obj2, broom).
object(obj3).
property(obj3, in_use).
property(obj3, broom).
object(obj4).
property(obj4, in_use).
property(obj4, broom).
object(obj5).
property(obj5, plant).
object(obj6).
property(obj6, lamp).
object(obj7).
property(obj7, book).
referring_expression(the_broom).",the broom,object1,broom
"Casey and Skyler are in the living room. Casey is cleaning. Skyler is next to sandpaper, rag, rag in use, paintbrush, rag in use, paint can. Casey asks Skyler to hand them the rag.",Casey and Skyler,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, sandpaper).
object(obj2).
property(obj2, rag).
object(obj3).
property(obj3, in_use).
property(obj3, rag).
object(obj4).
property(obj4, paintbrush).
object(obj5).
property(obj5, in_use).
property(obj5, rag).
object(obj6).
property(obj6, paint_can).
referring_expression(the_rag).",the rag,object2,rag
"Jordan and Taylor are in the kitchen. Jordan is cleaning. Taylor is next to rag in use, ladle, spatula, whisk, rag. Jordan asks Taylor to hand them the rag.",Jordan and Taylor,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, in_use).
property(obj1, rag).
object(obj2).
property(obj2, ladle).
object(obj3).
property(obj3, spatula).
object(obj4).
property(obj4, whisk).
object(obj5).
property(obj5, rag).
referring_expression(the_rag).",the rag,object5,rag
"Alex and Bailey are in the restaurant. Alex is cleaning. Bailey is next to empty spray bottle, dustpan, spray bottle in use, spray bottle, broom. Alex asks Bailey to hand them the spray bottle.",Alex and Bailey,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, empty_spray_bottle).
object(obj2).
property(obj2, dustpan).
object(obj3).
property(obj3, in_use).
property(obj3, spray_bottle).
object(obj4).
property(obj4, spray_bottle).
object(obj5).
property(obj5, broom).
referring_expression(the_spray_bottle).",the spray bottle,object4,spray bottle
"Morgan and Riley are in the restaurant. Morgan is cleaning. Riley is next to cookie, mop in use, snack bar, mop, water bottle. Morgan asks Riley to hand them the mop.",Morgan and Riley,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, cookie).
object(obj2).
property(obj2, in_use).
property(obj2, mop).
object(obj3).
property(obj3, snack_bar).
object(obj4).
property(obj4, mop).
object(obj5).
property(obj5, water_bottle).
referring_expression(the_mop).",the mop,object4,mop
"Jordan and Taylor are in the kitchen. Jordan is cleaning. Taylor is next to spatula, mop in use, mop, ladle, whisk. Jordan asks Taylor to hand them the mop.",Jordan and Taylor,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, spatula).
object(obj2).
property(obj2, in_use).
property(obj2, mop).
object(obj3).
property(obj3, mop).
object(obj4).
property(obj4, ladle).
object(obj5).
property(obj5, whisk).
referring_expression(the_mop).",the mop,object3,mop
"Cameron and Charlie are in the dining room. Cameron is cleaning. Charlie is next to apple, rag, bread, rag in use, banana. Cameron asks Charlie to hand them the rag.",Cameron and Charlie,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, apple).
object(obj2).
property(obj2, rag).
object(obj3).
property(obj3, bread).
object(obj4).
property(obj4, in_use).
property(obj4, rag).
object(obj5).
property(obj5, banana).
referring_expression(the_rag).",the rag,object2,rag
"Alex and Bailey are in the living room. Alex is cleaning. Bailey is next to broom, spatula, broom in use, whisk, ladle. Alex asks Bailey to hand them the broom.",Alex and Bailey,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, broom).
object(obj2).
property(obj2, spatula).
object(obj3).
property(obj3, in_use).
property(obj3, broom).
object(obj4).
property(obj4, whisk).
object(obj5).
property(obj5, ladle).
referring_expression(the_broom).",the broom,object1,broom
"Cameron and Charlie are in the restaurant. Cameron is cleaning. Charlie is next to hammer, screwdriver, wrench, mop, mop in use. Cameron asks Charlie to hand them the mop.",Cameron and Charlie,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, hammer).
object(obj2).
property(obj2, screwdriver).
object(obj3).
property(obj3, wrench).
object(obj4).
property(obj4, mop).
object(obj5).
property(obj5, in_use).
property(obj5, mop).
referring_expression(the_mop).",the mop,object4,mop
"Jordan and Taylor are in the living room. Jordan is cleaning. Taylor is next to empty spray bottle, rag, rag in use, rag in use, broom, dustpan. Jordan asks Taylor to hand them the rag.",Jordan and Taylor,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, empty_spray_bottle).
object(obj2).
property(obj2, rag).
object(obj3).
property(obj3, in_use).
property(obj3, rag).
object(obj4).
property(obj4, in_use).
property(obj4, rag).
object(obj5).
property(obj5, broom).
object(obj6).
property(obj6, dustpan).
referring_expression(the_rag).",the rag,object2,rag
"Jordan and Taylor are in the dining room. Jordan is cleaning. Taylor is next to broom in use, apple, broom, bread, banana. Jordan asks Taylor to hand them the broom.",Jordan and Taylor,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, in_use).
property(obj1, broom).
object(obj2).
property(obj2, apple).
object(obj3).
property(obj3, broom).
object(obj4).
property(obj4, bread).
object(obj5).
property(obj5, banana).
referring_expression(the_broom).",the broom,object3,broom
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to banana, mop in use, mop, bread, apple, mop in use. Morgan asks Riley to hand them the mop.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, banana).
object(obj2).
property(obj2, in_use).
property(obj2, mop).
object(obj3).
property(obj3, mop).
object(obj4).
property(obj4, bread).
object(obj5).
property(obj5, apple).
object(obj6).
property(obj6, in_use).
property(obj6, mop).
referring_expression(the_mop).",the mop,object3,mop
"Alex and Bailey are in the dining room. Alex is cleaning. Bailey is next to bucket, empty spray bottle, bucket in use, dustpan, bucket in use, broom. Alex asks Bailey to hand them the bucket.",Alex and Bailey,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, bucket).
object(obj2).
property(obj2, empty_spray_bottle).
object(obj3).
property(obj3, in_use).
property(obj3, bucket).
object(obj4).
property(obj4, dustpan).
object(obj5).
property(obj5, in_use).
property(obj5, bucket).
object(obj6).
property(obj6, broom).
referring_expression(the_bucket).",the bucket,object1,bucket
"Alex and Bailey are in the banquet hall. Alex is cleaning. Bailey is next to dustpan, broom, empty spray bottle, rag in use, rag. Alex asks Bailey to hand them the rag.",Alex and Bailey,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dustpan).
object(obj2).
property(obj2, broom).
object(obj3).
property(obj3, empty_spray_bottle).
object(obj4).
property(obj4, in_use).
property(obj4, rag).
object(obj5).
property(obj5, rag).
referring_expression(the_rag).",the rag,object5,rag
"Morgan and Riley are in the living room. Morgan is cleaning. Riley is next to bucket, bucket in use, sandpaper, paintbrush, bucket in use, paint can. Morgan asks Riley to hand them the bucket.",Morgan and Riley,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, bucket).
object(obj2).
property(obj2, in_use).
property(obj2, bucket).
object(obj3).
property(obj3, sandpaper).
object(obj4).
property(obj4, paintbrush).
object(obj5).
property(obj5, in_use).
property(obj5, bucket).
object(obj6).
property(obj6, paint_can).
referring_expression(the_bucket).",the bucket,object1,bucket
"Jordan and Taylor are in the garden. Jordan is cleaning. Taylor is next to remote control, bucket in use, bucket, magazine, bucket in use, bucket in use, throw pillow. Jordan asks Taylor to hand them the bucket.",Jordan and Taylor,garden,cleaning,"setting(garden).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, remote_control).
object(obj2).
property(obj2, in_use).
property(obj2, bucket).
object(obj3).
property(obj3, bucket).
object(obj4).
property(obj4, magazine).
object(obj5).
property(obj5, in_use).
property(obj5, bucket).
object(obj6).
property(obj6, in_use).
property(obj6, bucket).
object(obj7).
property(obj7, throw_pillow).
referring_expression(the_bucket).",the bucket,object3,bucket
"Casey and Skyler are in the restaurant. Casey is cleaning. Skyler is next to spray bottle in use, book, plant, spray bottle, lamp. Casey asks Skyler to hand them the spray bottle.",Casey and Skyler,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, in_use).
property(obj1, spray_bottle).
object(obj2).
property(obj2, book).
object(obj3).
property(obj3, plant).
object(obj4).
property(obj4, spray_bottle).
object(obj5).
property(obj5, lamp).
referring_expression(the_spray_bottle).",the spray bottle,object4,spray bottle
"Casey and Skyler are in the restaurant. Casey is cleaning. Skyler is next to broom, remote control, broom in use, throw pillow, broom in use, magazine. Casey asks Skyler to hand them the broom.",Casey and Skyler,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, broom).
object(obj2).
property(obj2, remote_control).
object(obj3).
property(obj3, in_use).
property(obj3, broom).
object(obj4).
property(obj4, throw_pillow).
object(obj5).
property(obj5, in_use).
property(obj5, broom).
object(obj6).
property(obj6, magazine).
referring_expression(the_broom).",the broom,object1,broom
"Cameron and Charlie are in the restaurant. Cameron is cleaning. Charlie is next to water bottle, cookie, snack bar, rag in use, rag. Cameron asks Charlie to hand them the rag.",Cameron and Charlie,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, water_bottle).
object(obj2).
property(obj2, cookie).
object(obj3).
property(obj3, snack_bar).
object(obj4).
property(obj4, in_use).
property(obj4, rag).
object(obj5).
property(obj5, rag).
referring_expression(the_rag).",the rag,object5,rag
"Jordan and Taylor are in the banquet hall. Jordan is cleaning. Taylor is next to mop, hammer, wrench, screwdriver, mop in use, mop in use. Jordan asks Taylor to hand them the mop.",Jordan and Taylor,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, mop).
object(obj2).
property(obj2, hammer).
object(obj3).
property(obj3, wrench).
object(obj4).
property(obj4, screwdriver).
object(obj5).
property(obj5, in_use).
property(obj5, mop).
object(obj6).
property(obj6, in_use).
property(obj6, mop).
referring_expression(the_mop).",the mop,object1,mop
"Jordan and Taylor are in the banquet hall. Jordan is cleaning. Taylor is next to throw pillow, spray bottle in use, magazine, spray bottle, remote control, spray bottle in use. Jordan asks Taylor to hand them the spray bottle.",Jordan and Taylor,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, throw_pillow).
object(obj2).
property(obj2, in_use).
property(obj2, spray_bottle).
object(obj3).
property(obj3, magazine).
object(obj4).
property(obj4, spray_bottle).
object(obj5).
property(obj5, remote_control).
object(obj6).
property(obj6, in_use).
property(obj6, spray_bottle).
referring_expression(the_spray_bottle).",the spray bottle,object4,spray bottle
"Jordan and Taylor are in the banquet hall. Jordan is cleaning. Taylor is next to bottle opener, flashlight, bucket in use, pair of scissors, bucket in use, bucket. Jordan asks Taylor to hand them the bucket.",Jordan and Taylor,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, bottle_opener).
object(obj2).
property(obj2, flashlight).
object(obj3).
property(obj3, in_use).
property(obj3, bucket).
object(obj4).
property(obj4, pair_of_scissors).
object(obj5).
property(obj5, in_use).
property(obj5, bucket).
object(obj6).
property(obj6, bucket).
referring_expression(the_bucket).",the bucket,object6,bucket
"Casey and Skyler are in the living room. Casey is cleaning. Skyler is next to flashlight, bottle opener, mop in use, mop in use, pair of scissors, mop. Casey asks Skyler to hand them the mop.",Casey and Skyler,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, flashlight).
object(obj2).
property(obj2, bottle_opener).
object(obj3).
property(obj3, in_use).
property(obj3, mop).
object(obj4).
property(obj4, in_use).
property(obj4, mop).
object(obj5).
property(obj5, pair_of_scissors).
object(obj6).
property(obj6, mop).
referring_expression(the_mop).",the mop,object6,mop
"Jordan and Taylor are in the living room. Jordan is cleaning. Taylor is next to wrench, rag, rag in use, rag in use, screwdriver, hammer. Jordan asks Taylor to hand them the rag.",Jordan and Taylor,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, wrench).
object(obj2).
property(obj2, rag).
object(obj3).
property(obj3, in_use).
property(obj3, rag).
object(obj4).
property(obj4, in_use).
property(obj4, rag).
object(obj5).
property(obj5, screwdriver).
object(obj6).
property(obj6, hammer).
referring_expression(the_rag).",the rag,object2,rag
"Casey and Skyler are in the kitchen. Casey is cleaning. Skyler is next to rag, rolling pin, rag in use, grater, dirty pan. Casey asks Skyler to hand them the rag.",Casey and Skyler,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, rag).
object(obj2).
property(obj2, rolling_pin).
object(obj3).
property(obj3, in_use).
property(obj3, rag).
object(obj4).
property(obj4, grater).
object(obj5).
property(obj5, dirty_pan).
referring_expression(the_rag).",the rag,object1,rag
"Casey and Skyler are in the dining room. Casey is cleaning. Skyler is next to spatula, bucket in use, bucket in use, bucket, ladle, whisk, bucket in use. Casey asks Skyler to hand them the bucket.",Casey and Skyler,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, spatula).
object(obj2).
property(obj2, in_use).
property(obj2, bucket).
object(obj3).
property(obj3, in_use).
property(obj3, bucket).
object(obj4).
property(obj4, bucket).
object(obj5).
property(obj5, ladle).
object(obj6).
property(obj6, whisk).
object(obj7).
property(obj7, in_use).
property(obj7, bucket).
referring_expression(the_bucket).",the bucket,object4,bucket
"Jordan and Taylor are in the garden. Jordan is cleaning. Taylor is next to paint can, rag in use, rag, sandpaper, paintbrush. Jordan asks Taylor to hand them the rag.",Jordan and Taylor,garden,cleaning,"setting(garden).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, paint_can).
object(obj2).
property(obj2, in_use).
property(obj2, rag).
object(obj3).
property(obj3, rag).
object(obj4).
property(obj4, sandpaper).
object(obj5).
property(obj5, paintbrush).
referring_expression(the_rag).",the rag,object3,rag
"Alex and Bailey are in the dining room. Alex is cleaning. Bailey is next to broom, remote control, broom in use, throw pillow, magazine. Alex asks Bailey to hand them the broom.",Alex and Bailey,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, broom).
object(obj2).
property(obj2, remote_control).
object(obj3).
property(obj3, in_use).
property(obj3, broom).
object(obj4).
property(obj4, throw_pillow).
object(obj5).
property(obj5, magazine).
referring_expression(the_broom).",the broom,object1,broom
"Jordan and Taylor are in the living room. Jordan is cleaning. Taylor is next to spray bottle, document, stapler, spray bottle in use, spray bottle in use, paper clip. Jordan asks Taylor to hand them the spray bottle.",Jordan and Taylor,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, spray_bottle).
object(obj2).
property(obj2, document).
object(obj3).
property(obj3, stapler).
object(obj4).
property(obj4, in_use).
property(obj4, spray_bottle).
object(obj5).
property(obj5, in_use).
property(obj5, spray_bottle).
object(obj6).
property(obj6, paper_clip).
referring_expression(the_spray_bottle).",the spray bottle,object1,spray bottle
"Morgan and Riley are in the restaurant. Morgan is cleaning. Riley is next to mop in use, sandpaper, mop in use, paint can, paintbrush, mop. Morgan asks Riley to hand them the mop.",Morgan and Riley,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, in_use).
property(obj1, mop).
object(obj2).
property(obj2, sandpaper).
object(obj3).
property(obj3, in_use).
property(obj3, mop).
object(obj4).
property(obj4, paint_can).
object(obj5).
property(obj5, paintbrush).
object(obj6).
property(obj6, mop).
referring_expression(the_mop).",the mop,object6,mop
"Cameron and Charlie are in the living room. Cameron is cleaning. Charlie is next to spray bottle, bread, banana, spray bottle in use, spray bottle in use, apple. Cameron asks Charlie to hand them the spray bottle.",Cameron and Charlie,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, spray_bottle).
object(obj2).
property(obj2, bread).
object(obj3).
property(obj3, banana).
object(obj4).
property(obj4, in_use).
property(obj4, spray_bottle).
object(obj5).
property(obj5, in_use).
property(obj5, spray_bottle).
object(obj6).
property(obj6, apple).
referring_expression(the_spray_bottle).",the spray bottle,object1,spray bottle
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to bucket, dirty pan, rolling pin, bucket in use, bucket in use, grater. Morgan asks Riley to hand them the bucket.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, bucket).
object(obj2).
property(obj2, dirty_pan).
object(obj3).
property(obj3, rolling_pin).
object(obj4).
property(obj4, in_use).
property(obj4, bucket).
object(obj5).
property(obj5, in_use).
property(obj5, bucket).
object(obj6).
property(obj6, grater).
referring_expression(the_bucket).",the bucket,object1,bucket
"Cameron and Charlie are in the dining room. Cameron is cleaning. Charlie is next to mop in use, flashlight, mop in use, mop, pair of scissors, bottle opener. Cameron asks Charlie to hand them the mop.",Cameron and Charlie,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, in_use).
property(obj1, mop).
object(obj2).
property(obj2, flashlight).
object(obj3).
property(obj3, in_use).
property(obj3, mop).
object(obj4).
property(obj4, mop).
object(obj5).
property(obj5, pair_of_scissors).
object(obj6).
property(obj6, bottle_opener).
referring_expression(the_mop).",the mop,object4,mop
"Casey and Skyler are in the banquet hall. Casey is cleaning. Skyler is next to bucket in use, bucket, calculator, pen, bucket in use, notebook. Casey asks Skyler to hand them the bucket.",Casey and Skyler,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, in_use).
property(obj1, bucket).
object(obj2).
property(obj2, bucket).
object(obj3).
property(obj3, calculator).
object(obj4).
property(obj4, pen).
object(obj5).
property(obj5, in_use).
property(obj5, bucket).
object(obj6).
property(obj6, notebook).
referring_expression(the_bucket).",the bucket,object2,bucket
"Casey and Skyler are in the restaurant. Casey is cleaning. Skyler is next to screwdriver, hammer, spray bottle, spray bottle in use, wrench. Casey asks Skyler to hand them the spray bottle.",Casey and Skyler,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, screwdriver).
object(obj2).
property(obj2, hammer).
object(obj3).
property(obj3, spray_bottle).
object(obj4).
property(obj4, in_use).
property(obj4, spray_bottle).
object(obj5).
property(obj5, wrench).
referring_expression(the_spray_bottle).",the spray bottle,object3,spray bottle
"Casey and Skyler are in the garden. Casey is cleaning. Skyler is next to rag in use, flashlight, pair of scissors, rag, bottle opener. Casey asks Skyler to hand them the rag.",Casey and Skyler,garden,cleaning,"setting(garden).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, in_use).
property(obj1, rag).
object(obj2).
property(obj2, flashlight).
object(obj3).
property(obj3, pair_of_scissors).
object(obj4).
property(obj4, rag).
object(obj5).
property(obj5, bottle_opener).
referring_expression(the_rag).",the rag,object4,rag
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to broom in use, paint can, paintbrush, sandpaper, broom in use, broom. Morgan asks Riley to hand them the broom.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, in_use).
property(obj1, broom).
object(obj2).
property(obj2, paint_can).
object(obj3).
property(obj3, paintbrush).
object(obj4).
property(obj4, sandpaper).
object(obj5).
property(obj5, in_use).
property(obj5, broom).
object(obj6).
property(obj6, broom).
referring_expression(the_broom).",the broom,object6,broom
"Casey and Skyler are in the dining room. Casey is cleaning. Skyler is next to ladle, spatula, bucket in use, whisk, bucket. Casey asks Skyler to hand them the bucket.",Casey and Skyler,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, ladle).
object(obj2).
property(obj2, spatula).
object(obj3).
property(obj3, in_use).
property(obj3, bucket).
object(obj4).
property(obj4, whisk).
object(obj5).
property(obj5, bucket).
referring_expression(the_bucket).",the bucket,object5,bucket
"Alex and Bailey are in the kitchen. Alex is cleaning. Bailey is next to spray bottle, spray bottle in use, lamp, book, spray bottle in use, plant. Alex asks Bailey to hand them the spray bottle.",Alex and Bailey,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, spray_bottle).
object(obj2).
property(obj2, in_use).
property(obj2, spray_bottle).
object(obj3).
property(obj3, lamp).
object(obj4).
property(obj4, book).
object(obj5).
property(obj5, in_use).
property(obj5, spray_bottle).
object(obj6).
property(obj6, plant).
referring_expression(the_spray_bottle).",the spray bottle,object1,spray bottle
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to bread, apple, banana, bucket in use, bucket. Morgan asks Riley to hand them the bucket.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, bread).
object(obj2).
property(obj2, apple).
object(obj3).
property(obj3, banana).
object(obj4).
property(obj4, in_use).
property(obj4, bucket).
object(obj5).
property(obj5, bucket).
referring_expression(the_bucket).",the bucket,object5,bucket
"Casey and Skyler are in the garden. Casey is cleaning. Skyler is next to rag in use, sandpaper, paint can, rag, paintbrush. Casey asks Skyler to hand them the rag.",Casey and Skyler,garden,cleaning,"setting(garden).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, in_use).
property(obj1, rag).
object(obj2).
property(obj2, sandpaper).
object(obj3).
property(obj3, paint_can).
object(obj4).
property(obj4, rag).
object(obj5).
property(obj5, paintbrush).
referring_expression(the_rag).",the rag,object4,rag
"Casey and Skyler are in the garden. Casey is cleaning. Skyler is next to water bottle, spray bottle in use, spray bottle in use, snack bar, cookie, spray bottle. Casey asks Skyler to hand them the spray bottle.",Casey and Skyler,garden,cleaning,"setting(garden).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, water_bottle).
object(obj2).
property(obj2, in_use).
property(obj2, spray_bottle).
object(obj3).
property(obj3, in_use).
property(obj3, spray_bottle).
object(obj4).
property(obj4, snack_bar).
object(obj5).
property(obj5, cookie).
object(obj6).
property(obj6, spray_bottle).
referring_expression(the_spray_bottle).",the spray bottle,object6,spray bottle
"Cameron and Charlie are in the kitchen. Cameron is cleaning. Charlie is next to notebook, calculator, bucket, pen, bucket in use. Cameron asks Charlie to hand them the bucket.",Cameron and Charlie,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, notebook).
object(obj2).
property(obj2, calculator).
object(obj3).
property(obj3, bucket).
object(obj4).
property(obj4, pen).
object(obj5).
property(obj5, in_use).
property(obj5, bucket).
referring_expression(the_bucket).",the bucket,object3,bucket
"Alex and Bailey are in the kitchen. Alex is cleaning. Bailey is next to paint can, spray bottle in use, sandpaper, spray bottle, spray bottle in use, paintbrush. Alex asks Bailey to hand them the spray bottle.",Alex and Bailey,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, paint_can).
object(obj2).
property(obj2, in_use).
property(obj2, spray_bottle).
object(obj3).
property(obj3, sandpaper).
object(obj4).
property(obj4, spray_bottle).
object(obj5).
property(obj5, in_use).
property(obj5, spray_bottle).
object(obj6).
property(obj6, paintbrush).
referring_expression(the_spray_bottle).",the spray bottle,object4,spray bottle
"Cameron and Charlie are in the dining room. Cameron is cleaning. Charlie is next to rag, broom, rag in use, empty spray bottle, rag in use, rag in use, dustpan. Cameron asks Charlie to hand them the rag.",Cameron and Charlie,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, rag).
object(obj2).
property(obj2, broom).
object(obj3).
property(obj3, in_use).
property(obj3, rag).
object(obj4).
property(obj4, empty_spray_bottle).
object(obj5).
property(obj5, in_use).
property(obj5, rag).
object(obj6).
property(obj6, in_use).
property(obj6, rag).
object(obj7).
property(obj7, dustpan).
referring_expression(the_rag).",the rag,object1,rag
"Morgan and Riley are in the dining room. Morgan is cleaning. Riley is next to mop in use, mop in use, mop, sandpaper, paint can, mop in use, paintbrush. Morgan asks Riley to hand them the mop.",Morgan and Riley,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, in_use).
property(obj1, mop).
object(obj2).
property(obj2, in_use).
property(obj2, mop).
object(obj3).
property(obj3, mop).
object(obj4).
property(obj4, sandpaper).
object(obj5).
property(obj5, paint_can).
object(obj6).
property(obj6, in_use).
property(obj6, mop).
object(obj7).
property(obj7, paintbrush).
referring_expression(the_mop).",the mop,object3,mop
"Cameron and Charlie are in the garden. Cameron is cleaning. Charlie is next to bucket, bucket in use, flashlight, bucket in use, pair of scissors, bottle opener. Cameron asks Charlie to hand them the bucket.",Cameron and Charlie,garden,cleaning,"setting(garden).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, bucket).
object(obj2).
property(obj2, in_use).
property(obj2, bucket).
object(obj3).
property(obj3, flashlight).
object(obj4).
property(obj4, in_use).
property(obj4, bucket).
object(obj5).
property(obj5, pair_of_scissors).
object(obj6).
property(obj6, bottle_opener).
referring_expression(the_bucket).",the bucket,object1,bucket
"Jordan and Taylor are in the kitchen. Jordan is cleaning. Taylor is next to sandpaper, paintbrush, paint can, spray bottle in use, spray bottle. Jordan asks Taylor to hand them the spray bottle.",Jordan and Taylor,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, sandpaper).
object(obj2).
property(obj2, paintbrush).
object(obj3).
property(obj3, paint_can).
object(obj4).
property(obj4, in_use).
property(obj4, spray_bottle).
object(obj5).
property(obj5, spray_bottle).
referring_expression(the_spray_bottle).",the spray bottle,object5,spray bottle
"Casey and Skyler are in the garden. Casey is cleaning. Skyler is next to rag in use, paper clip, rag, rag in use, document, stapler. Casey asks Skyler to hand them the rag.",Casey and Skyler,garden,cleaning,"setting(garden).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, in_use).
property(obj1, rag).
object(obj2).
property(obj2, paper_clip).
object(obj3).
property(obj3, rag).
object(obj4).
property(obj4, in_use).
property(obj4, rag).
object(obj5).
property(obj5, document).
object(obj6).
property(obj6, stapler).
referring_expression(the_rag).",the rag,object3,rag
